	en	pl	de	fr	zh	pt	ru	es
Incident_05_Fluff	“We didn’t expect the weather conditions to be this bad, sir. The safest course of action would probably be to stop where we are and wait it out, but we can still try to sail on if you think it best.”	"Nie spodziewaliśmy się, że warunki pogodowe będą tak złe, sir. Najbezpieczniej byłoby chyba zatrzymać się tam, gdzie jesteśmy i przeczekać to, ale możemy jeszcze spróbować popłynąć dalej, jeśli uzna pan to za najlepsze rozwiązanie".	„Wir haben nicht erwartet, dass die Wetterverhältnisse so schlecht werden, Sir. Am sichersten wäre es, uns dort, wo wir sind, aufzuhalten und abzuwarten, aber wir können nochmals versuchen, weiterzufahren, wenn Sie es für die beste Lösung halten“.	« Nous ne nous attendions pas à ce que les conditions météorologiques soient aussi mauvaises, sir. Il serait probablement le plus sûr de nous arrêter là où nous sommes et d'attendre, mais nous pouvons toujours essayer de continuer à naviguer si vous le trouvez une bonne solution ».	“我们没想到天气会这么糟糕。 最安全的做法可能是停在原地等待， 但如果您认为最好继续前进， 我们仍然可以尝试继续航行。 ”	"Não previmos que as condições atmosféricas fossem tão más, sir. O mais seguro seria parrar onde estamos e esperar, mas ainda podemos tentar continuar, se o Senhor achar melhor”.	«Мы не ожидали, что погодные условия будут настолько неблагоприятны, сэр. Самым безопасным было бы, кажется, остановиться и переждать, но мы можем попытаться плыть дальше, если Вы сочтете это лучшим решением».	«No esperábamos que las condiciones atmosféricas fueran tan malas, Sir. Lo más seguro sería parar donde estamos y esperar a que pase. Sin embargo, también podemos intentar ir más lejos, si lo estima oportuno, Sir.»
Incident_05_Option_01	STOP THE CARRIER	ZATRZYMAJ LOTNISKOWIEC	STOPPE DEN FLUGZEUGTRÄGER	ARRÊTEZ LE PORTE-AVION	停止航母	PARE O PORTA-AVIÕES	ОСТАНОВИТЬ АВИАНОСЕЦ	PARAR EL PORTAAVIONES
Incident_05_Costs_01	You lose 8 hours of time.	Tracisz 8 godzin.	Du verlierst 8 Stunden.	Vous perdez 8 heures	你失去了8个小时的时间。	Perde 8 horas	Тратите 8 часов.	Pierde 8 horas
Incident_05_Option_02	CONTINUE SAILING	KONTYNUUJ ŻEGLUGĘ	SETZE DIE FAHRT FORT	CONTINUER À NAVIGUER	继续航行	CONTINUAR	ПРОДОЛЖАТЬ ПЛАВАНИЕ	CONTINUAR LA NAVEGACIÓN
Incident_05_Costs_02A	(70% chance) You lose three squadrons.	(70% szans) Tracisz trzy eskadry.	(70% Chancen) Du verlierst drei Staffeln.	(70 % de chance de réussite) Vous perdez trois escadres.	（70% 几率）你失去三个飞行中队。	(Probabilidade 70%) Perde três esquadras.	(70% вероятности) Вы теряете три эскадрильи.	(Probabilidad 70 %) Pierde tres escuadras.
Incident_05_Costs_02B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30 %) Sin consecuencias negativas.
Incident_05_Result_01	“We have stopped all the engines as you ordered, Admiral. Our meteorological staff will keep us informed as the situation progresses.”	"Zgodnie z pańskim rozkazem, Admirale, wyłączyliśmy wszystkie silniki. Nasz personel meteorologiczny będzie nas informował na bieżąco o rozwoju sytuacji".	„Wie Sie befohlen haben, Admiral, haben wir alle Motoren ausgeschaltet. Unsere Sektion Meteorologie wird uns laufend über die Entwicklung der Situation informieren“.	« Nous avons arrêté tous les moteurs comme vous l'avez ordonné, Amiral. Notre personnel météorologique nous tiendra au courant de l'évolution de la situation. »	“我们已按照您的命令停止了所有引擎， 海军上将。 我们的气象人员会随着情况的发展随时通知我们。 ”	"De acordo com a sua ordem, Almirante, parámos todos os motores. O nossos pessoal de meteorologia vai-nos informar sobre a situação atual”.	«В соответствии с Вашим приказом, Адмирал, мы остановили работу всех двигателей. Наш метеорологический персонал будет держать нас в курсе развития ситуации».	«De acuerdo con su orden, Almirante, hemos parado todos los motores. Nuestro personal de meteorología nos informará al corriente sobre la situación.»
Incident_05_Result_02A	“It seems that we’ve passed through the worst of it, Admiral. We managed to ride it out.”	"Wygląda na to, że najgorsze mamy już za sobą, Admirale. Udało nam się przetrwać".	„Es sieht so aus, dass wir das Schlimmste schon hinter uns haben, Admiral. Es ist uns gelungen, zu überleben“.	« Il semble que le pire soit passé, Amiral. Nous avons réussi à survivre ».	“看来我们已经度过了最糟糕的时期， 上将， 我们度过了难关。 ”	“Parece que o pior já passou, Almirante. Conseguimos sobreviver".	«Кажется, худшее уже позади, Адмирал. Нам удалось продержаться».	«Parece que no peor ha pasado, Almirante. Hemos conseguido sobrevivir.»
Incident_05_Result_02B	“It seems that we’ve passed through the worst of it, Admiral. Unfortunately, our planes took the brunt of the storm: we lost three squadrons.”	"Wygląda na to, że najgorsze mamy już za sobą, Admirale. Niestety, nasze samoloty ucierpiały podczas burzy: straciliśmy trzy eskadry".	„Es sieht so aus, dass wir das Schlimmste schon hinter uns haben, Admiral. Leider wurden unsere Flugzeuge während des Sturms in Mitleidenschaft gezogen: wir haben drei Staffeln verloren“.	« Il semble que le pire soit passé, Amiral. Malheureusement, nos avions ont subis de dégâts lors de la trempette : nous avons perdu trois escadrons.	“看来我们已经度过了最糟糕的时期， 上将。 不幸的是， 我们的飞机遭到损坏：我们损失了三个飞行中队。 ”	“Parece que o pior já passou, Almirante. Infelizmente, os nossos aviões sofreram danificações durante a tempestade. Perdemos três esquadras”.	«Кажется, худшее уже позади, Адмирал. К сожалению, наши самолеты пострадали во время шторма: мы потеряли три эскадрильи».	«Parece que no peor ha pasado, Almirante. Desgraciadamente, nuestros aviones han sufrido durante la tormenta: hemos perdido tres escuadras.»
Incident_06_Fluff	“Admiral, we have received a message from an Allied task force nearby, requesting our support in their mission. They lost men and planes in an on-board accident—they are asking if we can help them out with a loan.”	"Admirale, otrzymaliśmy wiadomość od alianckiej grupy zadaniowej znajdującej się w pobliżu, która prosi nas o wsparcie ich misji. Stracili ludzi i samoloty w wypadku na pokładzie - proszą, czy moglibyśmy im pomóc, udzielając pożyczki".	„Admiral, wir haben eine Nachricht von der Einsatzgruppe der Alliierten bekommen, die sich in der Nähe befindet, sie bittet uns um die Unterstützung ihrer Mission. Sie haben Menschen und Flugzeuge in einem Unfall auf dem Deck verloren - sie bitten um Hilfe, wir sollen ihnen unsere Bestände leihen“.	« Amiral, nous avons reçu un message du groupe opérationnel allié à proximité qui nous demande de soutenir leur mission. Ils ont perdu les hommes et les avions lors d’un accident à bord - ils nous demandent si nous pouvons les aider en prêtant de l’argent ».	“上将， 我们收到了附近盟军特遣队的消息， 他们请求我们对他们的任务提供支持。 他们在一次着陆事故中失去了飞行员和飞机  ——  他们正在询问我们这次是否可以给他们借一架飞机。 ”	"Almirante, recebemos uma informação de uma força-tarefa que se encontra nas proximidades e que nos pede ajuda na sua missão. Perderam pessoal e aviões numa acidente que teve lugar a bordo. Pedem ajudar em forma de um empréstimo”. 	«Адмирал, мы получили сообщение от союзной оперативной группы, которая находится поблизости, они просят нас оказать поддержку в их миссии. Они потеряли людей и самолеты из-за происшествия на палубе – просят дать им взаймы».	«Almirante, hemos recibido una información de un grupo de ataque aliado que está cerca y que nos pide apoyo en su misión. Han perdido tripulación en un accidente debajo de la cubierta: piden que les ayudemos ofreciendo un préstamo.»
Incident_06_Option_01	LEND DIVE BOMBERS	UŻYCZ BOMBOWCÓW NURKUJĄCYCH	LEIHE TAUSCHBOMBER	PRÊTER LES BOMBARDIER EN PIQUÉ	借出俯冲轰炸机	EMPRESTAR BOMBARDEIROS DE MERGULHO	ПРЕДОСТАВИТЬ ВЗАЙМЫ ПИКИРУЮЩИЕ БОМБАРДИРОВЩИКИ	PRESTAR BOMBARDEROS EN PICADO
Incident_06_Costs_01A	(70% chance) You lose one squadron (of dive bombers).	(70% szans) Tracisz jedną eskadrę (bombowców nurkujących).	(70% Chancen) Du verlierst eine Tauchbomber-Staffel	(70 % de chance de réussite) Vous perdez une escadre (de bombardiers en piqué)	（70% 几率）失去一个飞行中队（俯冲轰炸机）。	(Probabilidade 70%) Perde uma esquadra (bombardeiros de mergulho).	(70% вероятности) Теряете одну эскадрилью (пикирующих бомбардировщиков).	(Probabilidad 70 %) Pierde una escuadra (bombarderos en picado).
Incident_06_Costs_01B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30 %) Sin consecuencias negativas.
Incident_06_Option_02	LEND CREW	UŻYCZ ZAŁOGI	LEIHE MANNSCHAFT	PRÊTEZ L’ÉQUIPAGE	借出船员	EMPRESTAR TRIPULAÇÃO	ПРЕДОСТАВИТЬ ВЗАЙМЫ ЭКИПАЖ	EMPRESTAR TRIPULACIÓN
Incident_06_Costs_02A	(70% chance) Two crew units die.	(70% szans) Giną dwie jednostki załogi.	(70%) Zwei Mannschaftsmitglieder kommen ums Leben.	(70 % de chance de réussite) Deux unités de l’équipage sont tuées.	（70% 几率）两名人员死亡。	(Probabilidade 70%) Morrem duas pessoas da tripulação.	(70% вероятности) Погибают две единицы экипажа.	(Probabilidad 70 %) Mueren dos tripulantes.
Incident_06_Costs_02B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30 %) Sin consecuencias negativas.
Incident_06_Option_03	IGNORE THE REQUEST	ZIGNORUJ ŻĄDANIE	IGNORIERE DIE FORDERUNG	NE PRENEZ PAS EN COMPTE LA DEMANDE	忽略请求	IGNORAR PETIÇÃO	ИГНОРИРОВАТЬ ПРОСЬБУ	IGRNORAR PEDIDO
