	en	pl	de	fr	zh	pt	ru	es
T3M05	Close the Crew Management menu	Zamknij menu Zarządzanie załogą	Schließe das Menü Mannschaftsmanagement	Fermez le menu Gestion de l’équipage	关闭人员管理菜单	Fechar o menu de Gestão de tripulação	Закройте меню Управление экипажем	Cierre el menú de Gestión de tripulación
T3M05d	We can now exit this menu, sir.	Możemy teraz opuścić to menu, Sir.	Wir können jetzt das Menü verlassen, Sir.	Nous pouvons maintenant quitter ce menu, Sir.	我们现在可以退出这个菜单了。	Agora podemos sair desde menu, sir.	Теперь мы можем покинуть это меню, сэр.	Ahora podemos salir de este menú, Sir.
T3M06	Launch a Defensive Position order	Wykonaj rozkaz Szyk Obronny	Führe den Befehl Verteidigungsformation aus	Lancer un ordre de position défensive	执行防御位置指令	Realize a ordem de Formação defensiva	Выполнить приказ Оборонительная Позиция	Realice la orden de Formación defensiva
T3M06d	Ordering our ship’s escort to assume a defensive formation will also increase both of our Defense values. This can be achieved by launching a Defensive Position order. Select this order from the orders list, assign yourself to the task, Admiral, and then confirm the order.	Rozkazanie eskorcie naszego statku, aby przyjęła formację obronną, również zwiększy wartości Obrony. Można to osiągnąć poprzez wydanie rozkazu Szyk Obronny. Wybierz ten rozkaz z listy rozkazów, przydziel sobie zadanie, Admirale, a następnie zatwierdź rozkaz.	Die Erteilung dem Geleitschutz unseres Schiffes des Befehls Verteidigungsformation wird den Wert der Verteidigung ebenfalls erhöhen. Man kann das durch die Erteilung des Befehls Verteidigungsformation erhalten. Wähle den Befehl aus der Befehlsliste aus, teile dir die Aufgabe zu, Admiral, und anschließend bestätige den Befehl.	Le fait d'ordonner à l'escorte de notre navire de se mettre en formation défensive augmentera également nos deux valeurs de défense. Cela peut être réalisé en lançant un ordre de position défensive. Sélectionnez cet ordre dans la liste des ordres, assignez vous à la tâche, Amiral, puis confirmez l'ordre.	命令我舰的护航舰组成防御阵型， 这将增加航母和护航舰的防御值。 这可以通过执行防御位置指令来实现。 从指令列表中选择此指令， 将自己分配给指令， 然后确认指令。	A ordem dirigida à escolta do nosso navio de fazer uma formação de defesa também aumentará o valor da Defesa. O dito pode realizar-se por emitir a ordem de Formação defensiva. Selecione esta ordem da lista de ordens, adscreva-se a si próprio, e confirme a ordem.	Отдание приказа о занятии оборонительной позиции эскорту нашего корабля также увеличит значение Обороны. Этого можно достигнуть отдав приказ Оборонительная Позиция. Выберите этот приказ из списка приказов, назначьте себе задачу, Адмирал, а затем подтвердите приказ.	Se ordena a la escolta de nuestro ataque que haga una formación defensiva, lo que también aumentará los valores de la Defensa. Lo dicho se puede alcanzar emitiendo una orden de Formación defensiva. Elija esta orden de la lista de órdenes, asígnase la tarea y confirme la orden.
T3M07	Enable “Add 1x CAP mission”	Odblokuj misję Bojowy Patrol Powietrzny	Entsperre die Mission Kampfluftpatrouille	Débloquez la mission Patrouille Aérienne de Combat	解锁战斗空中巡逻任务	Desbloqueie a missão Patrulha Aérea de Combate	Разблокировать миссию Боевой Воздушный Патруль	Desbloquear la misión Patrulla Aérea de Combate
T3M07d	In the Island view, we can send an officer to the Combat Information Center to set the switch to “Add 1x CAP mission”, enabling a combat air patrol mission.	W widoku wyspy możemy wysłać oficera do Centrum Informacji Bojowej, aby ustawił przełącznik w pozycji "Dodaj misję 1x Bojowy Patrol Powietrzny", co umożliwi wykonanie misji.	In der Inselansicht können wir einen Offizier in das Kampfinformationszentrum schicken, damit er den Schalter in die Position „Mission 1x Kampfluftpatrouille hinzufügen“ stellt, was die Erfüllung der Mission ermöglicht.	Dans la vue de l'île, nous pouvons envoyer un officier au centre d'information de combat pour mettre le commutateur sur « Ajouter une mission PAC » permettant ainsi une mission de patrouille aérienne de combat.	在作战指挥部视图中， 我们可以派一名军官到战斗信息中心， 使用那里的行动选择按钮解锁航母的战斗空中巡逻 (CAP) 任务。	Na vista la ilha podemos enviar um oficial ao Centro de Informação de Combate para que coloque o selecionador na posição “Adicionar missão 1x Patrulha Aérea de Combate”, o que permitirá realizar a missão.	В режиме просмотра острова мы можем отправить офицера в Центр Боевой Информации установить переключатель в положение «Добавить миссию «1x Боевой Воздушный Патруль», что позволит выполнить миссию.	En la vista de Isla, podemos enviar a un oficial al Centro de Información de Combate para que coloque el seleccionador en la posición de «Añadir misión 1x Grupo de Ataque Aéreo», lo que permitirá realizar la misión.
T3M08	Enter the Deck view	Otwórz widok pokładu	Öffne die Deckansicht	Entrez dans la vue du pont	进入甲板视图	Abrir vista de bordo	Открыть режим просмотра Палубы	Abrir vista de la cubierta
T3M08d	You must now enter the Deck view, Admiral.	Musisz teraz otworzyć widok pokładu, Admirale.	Du kannst jetzt die Deckansicht öffnen, Admiral.	Vous devez maintenant entrer dans la vue du pont, Amiral.	您现在必须进入甲板视图， 海军上将。	Agora tem de abrir a vista de bordo, Almirante.	Теперь Вы должны открыть режим просмотра палубы, Адмирал.	Ahora tiene que abrir la vista de la cubierta, Almirante.
T3M09	Launch the CAP mission	Wyślij Bojowy Patrol Powietrzny	Schicke die Kampfluftpatrouille	Lancez la mission Patrouille Aérienne de Combat	起飞战斗空中巡逻（CAP）	Envie a Patrulha Aérea de Combate	Отправить Боевой Воздушный Патруль	Envíe la Patrulla Aérea de Combate
T3M09d	Position two squadrons of Fighter Aircraft on the deck to prepare the CAP mission. (Remember that you can see the planes required for a mission by hovering over its icon below, sir.) Launch the mission, and you’ll see both our carrier’s and escort’s Defense values increase by 2 points.	Przywołaj na pokład dwie eskadry myśliwców, aby przygotować Bojowy Patrol Powietrzny. (Pamiętaj, że możesz zobaczyć, jakie samoloty są potrzebne do misji, najeżdżając na ich ikonę poniżej, Sir). Rozpocznij misję, a zobaczysz, że wartości Obrony naszego lotniskowca i eskorty wzrosną o 2 punkty.	Rufe zwei Jagdflugzeugstaffeln auf das Deck, um die Kampfluftpatrouille zu vorbereiten. (Denke daran, du kannst nachprüfen, welche Flugzeuge für die Mission notwendig sind, indem du den Mauszeiger auf das Symbol unten bewegst, Sir). Beginne die Mission und du wirst sehen, dass die Verteidigungswerte unseres Flugzeugträgers und des Geleitschutzes um 2 Punkte erhöht werden.	Positionnez deux escadrons d'avions de chasse sur le pont pour préparer la mission PAC. (Rappelez-vous que vous pouvez voir les avions requis pour une mission en survolant son icône ci-dessous, Sir). Lancez la mission, et vous verrez les valeurs de défense de notre porte-avions et de notre escorte augmenter de 2 points.	召唤两个战斗机中队到甲板准备战斗空中巡逻任务。 （请记住， 您可以通过将鼠标悬停在下面的图标上来查看任务所需的飞机）起飞任务后您将看到我们的航母和护航的防御值都增加了 2 个点数。	Chame ao bordo duas esquadras de caças para preparar uma Patrulha Aérea de Combate. (Lembre que pode ver quais são os aviões necessários para a missão colocando o cursor sobre o seu ícone mais abaixo, sir). Inicie a missão e verá que os valores de defesa o nosso porta-aviões e da escolta aumentam em 2 pontos.	Вызовите на палубу две эскадрильи истребителей, чтобы подготовить Боевой Воздушный Патруль. (Помните, что Вы можете посмотреть, какие самолеты необходимы для миссии, наводя курсор на их иконку ниже, сэр). Начните миссию и Вы увидите, что значения Обороны нашего авианосца и эскорта увеличатся на 2 пункта.	Llame a la cubierta dos escuadras de cazas para preparar la Patrulla Aérea de Combate. (Recuerde que puede ver qué aviones son necesarios para la misión colocando el cursor sobre el icono abajo, Sir). Inicie la misión y verá que los valores de Defensa de nuestro portaaviones y de su escolta aumentarán en 2 puntos.
T3M10	Enter the Island view	Otwórz widok Wyspy	Öffne die Inselansicht.	Ouvrez la vue de l’Île	切换成作战指挥部视图	Abra a vista da Ilha	Откройте режим просмотра Острова	Abra la vista de la Isla
T3M10d	Next, sir, I recommend another defensive action that can be executed from the island.	Następnie, Sir, polecam kolejną akcję obronną, która może zostać wykonana z widoku Wyspy.	Danach, Sir, empfehle ich eine weitere Verteidigungsaktion, die von der Inselansicht durchgeführt werden kann.	Ensuite, sir, je recommande une autre action défensive qui peut être exécutée depuis l'île.	接下来， 我推荐另一个可以在作战指挥部执行的防御行动。	Sir, a seguir, recomendo mais ima ação de defesa, que pode ser realizada desde a vista da ilha.	Далее, сэр, рекомендую еще одно оборонное действие, которое можно выполнить из режима просмотра Острова. 	Después, recomendamos hacer otra maniobra de defensa, que puede ser realizada desde la vista de la Isla.
T3M11	Move an officer to the Pilot Briefing Room	Przenieś oficera do Sali Odpraw Pilotów	Verschiebe den Offizier in den Piloten-Besprechungsraum	Déplacer un officier dans la Salle de Briefing des Pilotes	将一名军官转移到飞行员汇报室	Mova um oficial até a Sala de reuniões	Переместить офицера в Брифинг Комнату Пилотов	Mueva a un oficial de la Sala de reuniones de pilotos
T3M11d	The switch we want to set is in the Pilot Briefing Room, Admiral. Move your available officer there.	Przełącznik, który chcemy ustawić, znajduje się w Sali Odpraw pilotów, Admirale. Proszę przenieść tam swojego dostępnego oficera.	Der Schalter, den wir umstellen wollen, befindet sich in dem Piloten-Besprechungsraum, Admiral. Bitte verschiebe dort deinen verfügbaren Offizier.	L'interrupteur que nous voulons activer se trouve dans la Salle de Briefing des Pilotes, Amiral. Déplacez-y votre officier disponible	我们要启动的行动选择按钮在飞行员汇报室。 把你的可用官员移到那里。	O selecionador que queremos configurar encontra-se na Sala de reuniões, Almirante. Por favor, mova ali o seu oficial.	Переключатель, положение которого мы хотим установить, находится в Брифинг Комнате Пилотов, Адмирал. Пожалуйста, перенесите туда своего офицера, который доступен.	El seleccionador que queremos configurar se encuentra en la Sala de reuniones de pilotos, Almirante. Por favor, mueva allí a su oficial disponible.
T3M12	Enable “Add +1 Carrier Defense”	Włącz opcję "Dodaj +1 Obrona Lotniskowca".	Schalte die Option „+1 Verteidigung des Flugzeugträgers hinzufügen“ ein.	Activez « Ajouter +1 Défense du porte-avion ».	启用“添加 +1 航母防御”	Ative a opção "Adicionar +1 Defesa do porta-aviões".	Включить опцию «Добавить +1 Оборона Авианосца».	Active la opción «Añadir +1 Defensa del Portaaviones».
T3M12d	In this room, you can set the switch to “Add +1 Carrier Defense” to give our carrier’s Defense value another boost.	W tym pomieszczeniu można ustawić przełącznik w pozycji "Dodaj +1 Obrona lotniskowca", aby zwiększyć wartość Obrony naszego lotniskowca.	In diesem Raum kannst du den Schalter in die Position „+1 Verteidigung des Flugzeugträgers hinzufügen“ bringen, um den Verteidigungswert unseres Flugzeugträgers zu erhöhen.	Dans cette salle, vous pouvez activer l'interrupteur «  Add +1 Carrier Defense » pour donner un coup de pouce supplémentaire à la défense de notre porte-avions.	在这个房间里， 您可以打开“增加 +1 航母防御”按钮， 让我们航母的防御值再次提升。	Neste lugar pode configurar o selecionador na posição "Adicionar +1 Defesa do porta-aviões” para aumentar o valor da Defesa do nosso porta-aviões.	В этом помещении можно установить переключатель в положение «Добавить +1 Оборона авианосца», чтобы увеличить значение Обороны нашего авианосца.	En esta sala, se puede configurar el seleccionador en la posición «Añadir +1 Defensa del Portaaviones» para aumentar el valor de Defensa de nuestro portaaviones.
T3M13	Open the Escort panel	Otwórz panel Eskorty	Öffne das Menü Geleitschutz	Ouvrez le panneau d'escorte	打开护航界面	Abra o painel de escolta	Открыть панель Эскорта	Ver el Panel de escolta
T3M13d	We are almost ready, sir. We can also use the active ability of one of our escort ships to get our defenses to the requisite level. To do this, we begin by opening the Escort panel.	Jesteśmy prawie gotowi, Sir. Możemy również wykorzystać aktywną zdolność jednego z naszych okrętów eskorty, aby podnieść poziom naszej obrony do wymaganego poziomu. Aby to zrobić, należy otworzyć panel eskorty.	Wir sind gleich soweit, Admiral. Wir können auch die aktive Fähigkeit eines unserer Geleitschutz-Schiffe nutzen, um das Niveau unserer Verteidigung auf das erforderliche Niveau zu bringen. Um das zu machen, soll das Menü Geleitschutz geöffnet werden.	Nous sommes presque prêts, monsieur. Nous pouvons aussi utiliser la capacité active d'un de nos vaisseaux d'escorte pour amener nos défenses au niveau requis. Pour ce faire, nous commençons par ouvrir le panneau Escorte.	我们几乎准备好了。 我们还可以利用我们的一艘护卫舰的能力将我们的防御提高到必要的水平。 为此， 我们首先打开护航界面。	Estamos prontos, sir. Também podemos utilizar a capacidade ativa de um dos nossos navios de escolta para aumentar o nível da nossa defesa até o requerido. Para fazê-lo, abra o painel de escolta.	Мы почти готовы, сэр. Мы также можем воспользоваться активным навыком одного из наших судов эскорта, чтобы повысить нашу оборону до требуемого уровня. Чтобы сделать это, нужно открыть панель эскорта.	Estamos casi listos, Sir. También podemos aprovechar la capacidad activa de uno de nuestros buques de escolta para aumentar el nivel de nuestra defensa hasta el nivel requerido. Para hacerlo, hay que abrir el panel de escolta.
T3M14	Activate the Heavy Cruiser’s ability	Aktywuj zdolność ciężkiego krążownika	Aktiviere die Fähigkeit des schweren Kreuzers	Activez la capacité du croiseur lourd	激活重型巡洋舰的能力	Ative a capacidade de cruzador pesado.	Активировать навык тяжелого крейсера	Active la capacidad de crucero pesado.
T3M14d	Click the Heavy Cruiser’s Play button. Two options will appear for this ship’s active ability—one to raise our carrier’s Defense, the other to raise our escort’s Defense. Each of these options raises one of our two Defense values—other ships’ abilities will raise both. For now, click the Carrier Defense button.	Kliknij przycisk "play" na widoku ciężkiego krążownika. Pojawią się dwie opcje dla aktywnej zdolności tego okrętu - jedna podnosi obronę naszego lotniskowca, a druga podnosi obronę naszej eskorty. Każda z tych opcji podnosi jedną z naszych dwóch wartości Obrony - zdolności innych statków podnoszą obie. Na razie kliknij przycisk Obrony Lotniskowca.	Klicke auf die Taste „play“ auf der Ansicht des schweren Kreuzers. Es erscheinen zwei Optionen für die aktive Fähigkeit dieses Schiffs - eine erhöht die Verteidigung unseres Flugzeugträgers und die zweite erhöht die Verteidigung unseres Geleitschutzes. Jede dieser Optionen erhöht einen unserer zwei Verteidigungswerte - die Fähigkeiten der anderen Schiffe erhöhen beide. Vorläufig klicke auf die Taste Verteidigung des Flugzeugträgers.	Cliquez sur le bouton « Play » du croiseur lourd. Deux options apparaîtront pour la capacité active de ce navire : l'une pour augmenter la défense de notre transporteur, l'autre pour augmenter la défense de notre escorte. Chacune de ces options augmente l'une de nos deux valeurs de défense - les capacités des autres navires augmentent les deux. Pour l'instant, cliquez sur le bouton De Défense du porte-avion.	单击重型巡洋舰的播放按钮。 这艘船的能力将出现两个选项  ——  提高航母防御力， 另一个是提高护航防御力。 这些选项中的每一个都会提高我们的两个防御值之一  ——  其他船只的能力会同时提高这两个值。 现在， 点击按钮来提高航母的防御。	Faça clique em “play” na vista do cruzador pesado. Aparecem duas opções para a capacidade ativa desse navio: uma aumenta a defesa do nosso porta-aviões e a outra aumenta a defesa da nossa escolta. Cada uma das opções aumenta um dos nossos valores de defesa: as capacidades dos navios aumentam ambas. Por enquanto, faça clique sobre a Defesa do porta-aviões.	Нажмите на кнопку «play» в режиме просмотра тяжелого крейсера. Появятся два варианта для активного навыка этого судна: один повышает оборону нашего авианосца, а второй повышает оборону нашего эскорта. Каждый из этих вариантов повышает одно из двух наших значений Обороны, навыки других кораблей повышают оба. Пока нажмите на кнопку Оборона Авианосца.	Haga un clic en «play» en la vista del crucero pesado. Aparecerán dos opciones para la capacidad activa de este buque: una aumenta la defensa de nuestro portaaviones y la otra aumenta la defensa de nuestra escolta. Cada una de estas opciones aumenta uno de nuestros valores de Defensa: las capacidades de otros buques aumentan las dos. De momento, haga un clic en la Defensa del portaaviones.
T3M15	Wait for the enemy attack	Poczekaj na atak wroga	Warte auf den feindlichen Angriff	Attendez l'attaque de l'ennemi.	等待敌人攻击	Espere até o ataque do inimigo	Дождитесь наступления врага	Espere hasta el ataque del enemigo
T3M15d	Excellent, Admiral. We are now in a much better position to defend against enemy attacks. You can click the incoming enemy button above the radar to see the approaching forces; observe the value of the enemy’s attack strength in comparison to our carrier’s Defense. We must now wait to see how the battle unfolds…	Doskonale, Admirale. Jesteśmy teraz w znacznie lepszej pozycji do obrony przed atakami wroga. Można kliknąć przycisk nadlatującego wroga nad radarem, aby zobaczyć zbliżające się siły; obserwować wartość siły ataku wroga w porównaniu z obroną naszego lotniskowca. Teraz musimy poczekać, aby zobaczyć, jak potoczy się bitwa...	Hervorragend, Admiral. Wir sind jetzt in einer viel besseren Position, in der wir die feindlichen Angriffe abwehren können. Man kann auf die Taste klicken, die den Feind auf dem Radar sichtbar macht, um die ankommenden feindlichen Kräfte zu sehen; die Stärke des feindlichen Angriffs im Vergleich mit der Verteidigung unseres Flugzeugträgers zu beobachten. Jetzt müssen wir warten, um zu sehen, wie die Schlacht verlaufen wird...	Excellent, Amiral. Nous sommes maintenant dans une bien meilleure position pour nous défendre contre les attaques ennemies. Vous pouvez cliquer sur le bouton « ennemi entrant » au-dessus du radar pour voir les forces en approche ; observez la valeur de la force d'attaque de l'ennemi par rapport à la défense de notre porte-avions. Nous devons maintenant attendre de voir comment la bataille se déroule...	太棒了， 海军上将。 我们现在处于更好的位置来防御敌人的攻击。 您可以点击雷达上方的来袭敌人按钮， 查看正在逼近的部队； 观察敌人的攻击强度与我们航母的防御对比值。 我们现在必须等着看战斗如何展开……	Excelente, Almirante. Agora estamos numa posição muito melhor para nos defender contra um ataque inimigo. Podemos fazer clique sobre o botão do inimigo por cima do radar para ver as forças que estão a chegar, observar o valor da força de ataque e compará-lo com a defesa do nosso porta-aviões. Agora temos de esperar e ver como decorre o combate...	Отлично, Адмирал. Теперь мы в гораздо лучшем положении для обороны от вражеских атак. Вы можете нажать на кнопку приближающегося противника над радаром, чтобы увидеть приближающиеся силы; посмотреть величину силы атаки врага по сравнению с обороной нашего авианосца. Теперь нам нужно подождать, чтобы увидеть, как развернется бой.	Excelente, Almirante. Ahora estamos en una posición mucho mejor para nos defender contra los ataques enemigos. Se puede hacer un clic sobre el botón del enemigo en el radar para ver las fuerzas que se están acercando y observar las fuerzas del ataque del enemigo en comparación con la defensa de nuestro portaaviones. Ahora tenemos que esperar y ver cómo se desarrollará el combate.
T3M16	Hover over the Defense panel	Najedź na panel obrony	Bewege den Mauszeiger über das Menü Verteidigung	Passez sur le panneau de Défense.	将鼠标悬停在防御界面上	Coloque o cursor sobre o painel de defesa	Наведите курсор на панель обороны	Coloque el cursor sobre el panel de defensa.
T3M16d	Well done, sir—we successfully repelled the attack! However, our Defense values have decreased; some of the effects of the measures we took to raise our defenses were temporary, having been put to use—like the CAP mission—or worn off over time. Hover over the carrier’s Defense meter for more information.	Dobra robota, Sir - udało nam się odeprzeć atak! Jednak wartość naszej obrony spadła; niektóre z efektów działań, które podjęliśmy w celu podniesienia naszej obrony, były tymczasowe - zostały wykorzystane, jak misja Bojowy Patrol Powietrzny - lub zużyły się z czasem. Najedź kursorem na miernik obrony lotniskowca, aby uzyskać więcej informacji.	Gute Arbeit, Sir, es ist uns gelungen, den Angriff abzuwehren! Aber der Wert unserer Verteidigung ist gesunken; manche der Effekte der Maßnahmen, die wir vorgenommen haben, um unsere Verteidigung zu stärken, waren vorläufig - sie wurden verwendet, wie die Mission Kampfluftpatrouille - oder sie haben sich mit der Zeit abgenutzt. Bewege den Mauszeiger auf den Verteidigungszählern des Flugzeugträgers um mehr Informationen zu bekommen.	Bravo, Monsieur, nous avons repoussé l'attaque avec succès ! Cependant, nos valeurs de défense ont diminué ; certains des effets des mesures que nous avons prises pour augmenter nos défenses étaient temporaires, et ont été utilisés - comme la mission PAC - ou se sont dissipés avec le temps. Passez la souris sur le compteur de défense du porte-avions pour plus d'informations.	干得好， 长官 —— 我们成功击退了攻击！但是， 我们的防御值降低了； 我们为提高防御而采取的措施的一些效果是暂时的， 已经被使用（如 CAP 任务）或随着时间的推移而消失。 将鼠标悬停在防御界面上以获取更多信息。	Muito bem, sir. Conseguimos combater o ataque! No entanto, o valor da nossa defesa caiu. Alguns efeitos das ações que realizámos para melhorar a nossa defesa foram temporárias e já foram utilizadas (missão Patrulha Aérea de Combate) ou perderam vigência antes do tempo. Coloque o cursor sobre o medidor de defesa  do porta-aviões para obter mais informação.	Хорошая работа, сэр, нам удалось отразить наступление. Однако значение нашей защиты снизилось; некоторые эффекты действий, которые мы предприняли для повышения нашей обороны, были временными: они израсходовались, как, например, миссия Боевой Воздушный Патруль, или использовались со временем. Наведите курсор на счетчик обороны авианосца для получения дополнительной информации.	Buen trabajo, Sir. Hemos conseguido combatir el ataque. Sin embargo, el valor de nuestra defensa se ha reducido. Algunos de los efectos de las acciones que hemos realizado para aumentar la defensa era temporales. Ya han terminado, tal como, por ejemplo, la misión de Grupo de Ataque Aéreo, o se han desgastado. Coloque el cursor en el medidor de defensa del portaaviones para obtener más información.
T3M17	Enter the Crew Management menu	Otwórz menu Zarządzanie załogą	Öffne das Menü Mannschaftsmanagement	Ouvrez le menu de gestion de l’équipage	进入人员管理菜单	Abra o Menu de gestão de tripulação	Откройте меню Управление экипажем	Abra el menú de Gestión de tripulación
T3M17d	In the Crew Management menu, you will see that the Anti-Aircraft crew is currently busy maintaining the cannons, so they won’t be available for other tasks for some time.	W menu Zarządzanie załogą zobaczysz, że załoga przeciwlotnicza jest obecnie zajęta konserwacją dział, więc przez jakiś czas nie będzie mogła wykonywać innych zadań.	In dem Menü Mannschaftsmanagement siehst du, dass die Flugabwehrmannschaft derzeit mit der Wartung der Geschütze beschäftigt ist, deshalb wird sie eine Zeit lang andere Aufgaben nicht erfüllen können.	Dans le menu de gestion de l’équipage vous vérifiez que l’équipage de la défense anti-aérienne est actuellement chargé de l’entretien des batteries, en effet, pendant un certain temps il ne pourra pas réaliser d’autres tâches.	在机组管理菜单中， 您会看到防空机组人员目前正忙于维护大炮， 因此他们将有一段时间无法执行其他任务。	No menu de Gestão de tripulação poderá ver que a tripulação antiaérea está ocupada com a conservação dos canhões, então durante algum tempo não poderá realizar nenhumas ações.	В меню Управление Экипажем Вы увидите, что авиационный экипаж сейчас занят техническим обслуживанием орудий, так что в течение определенного времени он не сможет выполнять другие задачи.	En el menú de Gestión verá que la tripulación antiaérea está ocupada con la conservación de los cañones, entonces, durante algún tiempo, no podrá realizar ningunas acciones.
T3M18	Assign 3 crew units to the Damage Control Dept.	Przypisz 3 członków załogi do Działu Naprawczego	Teile 3 Mannschaftsmitglieder der Navigationsabteilung zu.	Affectez 3 unités d'équipage au service de Division de Réparation	将 3 个机组人员分配到维修部门	Adscreva 3 tripulantes ao Departamento de reparação	Назначьте трех членов экипажа в Ремонтное Отделение	Asigne 3 tripulantes al Departamento de Reparación
T3M18d	To repair the ship faster, we need to assign as many men to Damage Control (DC) as we can, sir. The more units we have in that department, the greater each DC team’s efficiency will be. Enter the Crew Management menu, and assign 3 units to the Damage Control Department.	Aby szybciej naprawić statek, musimy przydzielić jak najwięcej ludzi do Brygad Naprawczych (BN), Sir. Im więcej jednostek będziemy mieli w tym dziale, tym większa będzie wydajność każdego zespołu BN. Wejdź do menu Zarządzanie załogą i przydziel 3 jednostki do Działu Naprawczego.	Um das Schiff schneller zu reparieren, müssen wir viel mehr Mannschaftsmitglieder den Reparaturbrigaden (RB) zuteilen, Sir. Je mehr Mannschaftsmitglieder wir in dieser Abteilung haben werden, desto höher die Leistungsfähigkeit jedes RB-Teams sein wird. Öffne das Menü Mannschaftsmanagement und teile 3 Mannschaftsmitglieder der Reparaturabteilung zu.	Pour réparer le vaisseau plus rapidement, nous devons affecter autant d'hommes que possible au service de contrôle des dommages (DC), sir. Plus nous avons d'unités dans ce département, plus l'efficacité de chaque équipe DC sera grande. Entrez dans le menu de gestion de l'équipage, et assignez 3 unités au département de contrôle des dommages.	长官， 为了更快地修理这艘船， 我们需要将尽可能多的人分配到维修 (DC) 部门。 我们这个部门的人员越多， 每个维修团队的效率就越高。 进入人员管理菜单， 将 3 个人员分配给维修部门。	Para reparar o navio mais depressa, temos de adscrever o número maior possível às Equipas de reparação. Quantas mais unidades no Departamento, maior será a eficiência de cada ER. Entre no Menu de gestão e adscreva 3 unidades ao Departamento de reparação.	Чтобы быстрее закончить ремонт корабля, нам нужно назначить как можно больше людей в Ремонтные Бригады (РБ), сэр. Чем больше единиц у нас будет в этом отделении, тем выше будет производительность каждой команды РБ. Перейдите к меню Управление экипажем и назначьте три единицы в Ремонтное Отделение.	Para reparar el buque de manera más rápida, tenemos que asignar el número máximo posible de Equipos de Reparación (ER). Cuanta más unidades en este departamento, más alto será el rendimiento de cada equipo ER. Entre en el menú de Gestión de Tripulación y asigne 3 unidades al Departamento de Reparación.
T3M19	Wait for the crew to take their positions	Poczekać, aż członkowie załogi zajmą swoje pozycje	Warte, bis die Mannschaftsmitglieder ihre Positionen einnehmen.	Attendez que l'équipage prenne ses positions	等待人员就位	Espere até os tripulantes ocupem as suas posições	Подождать, пока члены экипажа займут свои места	Espere hasta que los tripulantes ocupen sus lugares.
T3M19d	As always, we must wait for the units to take their positions in DC. Once we have enough personnel assigned to DC, we’ll have an effective workforce ready to deal with damage and malfunctions. Once they are in position, close the menu to return to the deck, Admiral.	Jak zawsze, musimy poczekać, aż członkowie załogi zajmą swoje stanowiska w DN. Kiedy będziemy mieli wystarczającą liczbę personelu przydzielonego do DN, będziemy mieli efektywną siłę roboczą gotową do radzenia sobie z uszkodzeniami i awariami. Gdy będą już na pozycjach, proszę zamknąć menu, aby wrócić na pokład, Admirale.	Wie immer müssen wir warten, bis die Mannschaftsmitglieder ihre Positionen in der RA einnehmen. Wenn wir genügende Zahl an Personal haben, das RA zugeteilt ist, werden wir über effektive Arbeitskräfte verfügen, die alle Beschädigungen und Störungen zu beheben wissen. Wenn sie schon auf ihren Positionen sind, schließen Sie das Menü, um aufs Deck zu kommen, Admiral.	Comme toujours, nous devons attendre que les unités prennent leurs positions dans la DC. Une fois que nous aurons suffisamment de personnel affecté au DC, nous aurons une main d'œuvre efficace prête à faire face aux dommages et aux dysfonctionnements. Une fois qu'elles sont en position, fermez le menu pour retourner sur le pont, Amiral.	与往常一样， 我们必须等待人员在维修部门上任。 一旦我们为维修部门分配了足够的人员， 我们将拥有一支高效的员工队伍， 随时准备处理损坏和故障。 一旦他们就位， 关闭菜单返回甲板。	Como sempre, devemos esperar até os tripulantes ocuparem os posições do DR. Quando tivermos a quantidade suficiente de pessoal adscrito ao DR, teremos uma mão-de-obra eficiente e pronta para reparar danificações e avarias. Quando estiverem nas posições, por favor, feche o menu e volte ao bordo, Almirante.	Как всегда, нам нужно подождать, пока члены экипажа займут свои позиции в РО (Ремонтном Отделении). Когда у нас будет достаточное количество персонала, назначенного в РО, у нас будет эффективная рабочая сила, готовая справиться с повреждениями и авариями. Когда они уже будут на своих позициях, закройте, пожалуйста, меню, чтобы вернуться на палубу, Адмирал.	Como siempre, tenemos que esperar hasta que los tripulantes ocupen sus lugares en el ER. Cuando tengamos la cantidad suficiente de personal asignado al ER, tendremos una mano de obra lista para ocuparnos de cualesquier daños o averías. Cuando ya estén en sus posiciones, por favor, cierra el menú para volver a la cubierta, Almirante.
T3M20	[obsolete]	[obsolete]	[obsolete]	[obsolète]	[已过时]	[obsolete]	[obsolete]	[vacío]
T3M20d	[obsolete]	[obsolete]	[obsolete]	[obsolète]	[已过时]	[obsolete]	[obsolete]	[vacío]
T3M21	Enter the Island view	Otwórz widok Wyspy	Öffne die Inselansicht.	Ouvrez la vue de l’Île	切换成作战指挥部视图	Abra a vista da Ilha	Откройте режим просмотра Острова	Abra la vista de la Isla
T3M21d	We can form one more Damage Control team from the island.	Możemy dodać jeszcze jednego członka załogi do Działu Naprawczego z poziomu Wyspy.	Wir können noch ein Mannschaftsmitglied der Reparaturabteilung von dem Insel-Niveau hinzufügen.	Nous pouvons former une autre équipe de Division de Contrôle des dommages depuis l'île.	我们可以从岛上再增加一支队伍到维修部门。	Podemos adicionar mais um tripulante ao Departamento de reparação desde o nível da ilha.	Мы можем добавить еще одного члена экипажа в Ремонтное Отделение из режима просмотра Острова.	Aún podemos añadir un tripulante a nuestro Departamento de Reparación desde el nivel de la Isla.
