	en	pl	de	fr	zh	pt	ru	es
Brief4.2_01_09	If we sail close enough to Allied vessels, we can coordinate united airstrikes to maximize the damage we inflict.	Jeśli podpłyniemy wystarczająco blisko okrętów alianckich, będziemy mogli skoordynować wspólne naloty, aby zmaksymalizować zniszczenia.	Wenn wir nah genug an die Schiffe der Verbündeten herankommen, werden wird die gemeinsamen Luftangriffe koordinieren, um die Zerstörungen maximieren.	Si nous nous approchons suffisamment des navires alliés, nous pourrions coordonner nos raids pour maximiser les dégâts.	如果我们航行到离盟军船只足够近的地方，  我们就可以协调联合空袭，  最大限度地给对方造成损害。	Se nos aproximarmos o suficiente dos navios aliados, poderemos coordenar os ataques aéreos para maximizar a destruição.	Если мы достаточно близко подплывем к кораблям союзников, то сможем координировать совместные авиаудары, чтобы нанести максимальные повреждения.	Si nos acercamos lo suficiente a los buques aliados, podremos coordinar nuestros ataques aéreos para maximizar los daños.
Brief4.2_01_10	For the campaign to succeed, it is essential that we neutralize Japan’s military buildings before our ground forces reach the island’s shores.	Aby kampania zakończyła się sukcesem, konieczne jest zneutralizowanie japońskich budynków wojskowych, zanim nasze siły lądowe dotrą do wybrzeży wyspy.	Damit die Kampagne erfolgreich abgeschlossen wird, ist es notwendig, die japanischen Militärbauten zu neutralisieren, bevor unsere Bodentruppen die Küste der Insel erreichen.	Pour réussir la campagne, il est nécessaire de neutraliser les bâtiments militaires japonais avant que nos forces atteignent les côtes de l’île.	为了使战役取得成功，  我们必须在地面部队到达该岛海岸之前消灭日本的军事建筑。	Para a campanha finalizar com êxito, é preciso neutralizar os edifícios militares japoneses antes de as nossas forças terrestres atingirem a costa da ilha.	Для успеха кампании необходимо обезвредить японские военные сооружения до того, как наши сухопутные войска достигнут берегов острова.	Para que la campaña termine con éxito, es necesario neutralizar los edificios militares japoneses antes de que nuestras fuerzas alcancen la costa de la isla. 
Brief4.2_01_11	Are you ready to begin, sir?	Czy jesteś gotowy, by zacząć, sir?	Bist du bereit anzufangen, Sir?	Etes-vous prêt de commencer, sir ?	准备好开始了吗，  长官？	Está pronto para começar, sir?	Сэр, Вы готовы начать?	¿Está listo para comenzar, Sir?
Brief4.3_01_01	The raid on Truk Atoll is imminent, Admiral. It is our responsibility to support and defend our advancing fleet.	Atak na Atol Truk jest nieuchronny, Admirale. Naszym obowiązkiem jest wspieranie i obrona naszej nadciągającej floty.	Der Angriff auf Atoll Chuuk ist unumgänglich, Admiral. Unsere Pflicht ist die Unterstützung und die Verteidigung unserer ankommenden Flotte.	L’attaque sur l’atoll Chuuk est imminente, Amiral. Nous devons soutenir et défendre notre flotte qui s’approche.	对特鲁克环礁的突袭迫在眉睫，  长官。  支持和保卫我们的舰队是我们的责任。	O ataque do Atol de Truk é iminente, Almirante. A nossa obrigação é ajudar e proteger a nossa frota que está a caminho.	Наступление на атолл Трук неизбежно, Адмирал. Наш долг – поддерживать и защищать наш прибывающий флот.	El ataque al atol de Truk está inminente, Almirante. Nuestra obligación es apoyar y defender nuestra flota que está llegando.
Brief4.3_01_02	Two Japanese bases on the islands are protected by coastal artillery. We need to destroy these batteries to clear the way to Japan’s supply ships in the harbor.	Dwie japońskie bazy na wyspach są chronione przez artylerię nadbrzeżną. Musimy zniszczyć te działa, aby utorować sobie drogę do japońskich statków zaopatrzeniowych w porcie.	Zwei japanische Stützpunkte auf den Inseln werden durch die Küstenartillerie geschützt. Wir müssen diese Kanonen vernichten, um uns den Weg zu den japanischen Versorgungsschiffen im Hafen freizumachen.	Deux bases japonaises sur les îles sont protégée par une artillerie côtière. Nous devons détruire ces canons pour nous ouvrir la voie aux navires d’approvisionnement japonais dans le port.	岛上的两个日本基地受到海岸炮的保护。  我们需要摧毁这些炮台，  为攻击停靠在港口的日本补给舰扫清道路。	As duas bases japonesas nas ilhas estão a ser protegidas pela artilharia costeira. Temos de destruir os canhões para abrir caminho até os navios japoneses de abastecimento que estão no porto.	Две японские базы на островах защищены береговой артиллерией. Мы должны уничтожить эти орудия, чтобы проложить себе путь к японским суднам снабжения в порту.	Dos bases japonesas en las islas está protegidas por la artillería costera. Tenemos que destruir esos cañones para abrirnos espacio hasta los buques de suministro en el puerto.
Brief4.3_01_03	If we can also sink some enemy ships before our forces reach the lagoon—all the better.	Jeżeli uda nam się też zatopić parę wrogich statków zanim nasze siły dotrą do laguny - tym lepiej.	Wenn es uns auch gelingt, einige Schiffe des Feindes zu versenken, bevor unsere Truppen die Lagune erreichen - gut so.	Si nous réussissons a faire couler quelques navires hostiles avant que nos forces atteignent la lagune, tant mieux.	如果我们能在我们的部队到达泻湖之前击沉一些敌舰  ——  那就更好了。	Se conseguirmos afundar alguns navios inimigos antes de os nossos atingirem a lacuna, ainda melhor.	Если мы также сможем потопить несколько вражеских кораблей до того, как наши силы достигнут лагуны, будет еще лучше.	Si conseguimos hundir un par de buques enemigos antes de que nuestras fuerzas lleguen a la laguna, mejor aún.
Brief4.3_01_04	As this is a major stronghold in the region, we can expect Japanese patrols in the surrounding waters. We must be vigilant.	Ponieważ jest to główna twierdza w tym regionie, możemy spodziewać się japońskich patroli na okolicznych wodach. Musimy być czujni.	Da dies die wichtigste Festung in dieser Region ist, können wir japanische Patrouillen auf den benachbarten Gewässern erwarten. Wir müssen achtsam sein.	Comme c’est la forteresse la plus importante dans la région, il faut s’attendre les patrouilles japonaises des eaux environnantes. Nous devons rester vigilants.	由于这是该地区的一个主要据点，  日本人会在周边海域巡逻，  因此我们必须保持警惕。	Já que é a base principal nessa região, poderemos esperar patrulhas japonesas nas águas circundantes. Temos de estar atentos.	Поскольку это главная крепость в данном регионе, мы можем ожидать японских патрулей в близлежащих водах. Мы должны быть бдительны.	Puesto que es la fortaleza principal en la región, podemos esperar patrullas japonesas en las aguas colindantes. Hay que tener cuidado.
Brief4.3_01_05	USS Aspro will be nearby to provide support and patrol the area.	USS Aspro będzie w pobliżu by zapewnić wsparcie i patrolować okolicę.	USS Aspro wird in der Nähe sei, um die Unterstützung zu bieten und die Umgebung zu patrouillieren.	USS Aspro sera là pour apporter du soutien et patrouiller la région.	美国金吉鲈号潜艇将在附近提供支援并巡逻该地区。	USS Aspro estará perto para oferecer ajuda e patrulhar a área.	USS Aspro будет поблизости для оказания поддержки и патрулирования района.	USS Aspro permanecerá en las proximidades para ofrecer apoyo y patrullar el área.
Brief4.3_01_06	That is all, sir. How should we begin?	To wszystko,Sir. Jak powinniśmy zacząć?	Das ist alles, Sir. Wie sollen wir anfangen?	C’est tout, sir. De quelle manière devons-nous commencer ?	长官，  我们应该怎么做？	É tudo, senhor. Como devemos começar?	Это все, сэр. С нам чего начать?	Es todo, Sir. ¿Cómo debemos comenzar?
Brief4.3_02_01	Admiral—we have received a distress call. A Japanese ship has detached from its convoy and is now pursuing Aspro. She might be destroyed unless we intervene.	Admirale, otrzymaliśmy wezwanie pomocy. Japoński statek odłączył się od konwoju i ściga Aspro. Może zostać zniszczony, jeśli nie będziemy interweniować.	Admiral, wir haben einen Hilferuf bekommen. Ein japanischer Schiff hat den Konvoi verlassen und jagt Aspro. Das Schiff kann zerstört werden, wenn wir nicht eingreifen.	Amiral, nous avons reçu un appel de détresse. Un navire japonais s’est détaché du convoi et poursuit Aspro. Il peut le détruire si nous n’intervenons pas.	长官，  我们收到了来自美国金吉鲈号潜艇的求救信号。  一艘日本船侦测到了他们，  并且正在追赶他们。  长官，  他们需要我们的支援的话，  没有我们的帮助，  他们可能会被摧毁！	Almirante, recebemos uma importante chamada de ajuda. O navio japonês separou-se do grupo e está perseguir o Aspro. Pode ser destruído se não intervirmos.	Адмирал, мы получили зов о помощи. Японский корабль отделился от конвоя и преследует Aspro. Его могут уничтожить, если мы не вмешаемся.	Almirante, hemos recibido una llamada de socorro. Un buque japonés se ha separado de su convoy y está persiguiendo Aspro. Nuestro buque puede ser destruido si no hacemos nada.
Brief4.4_01_01	We are ever closer to capturing Guadalcanal, Admiral.	Jesteśmy coraz bliżej przejęcia Guadalcanal, Admirale.	Wir sind immer näher daran, Guadalcanal zu übernehmen, Admiral.	Nous sommes sur le point de conquérir Guadalcanal, Amiral.	我们离占领瓜达尔卡纳尔岛越来越近了，  长官。	Estamos cada vez mais perto de tomar Guadalcanal, Almirante.	Мы все ближе к захвату Гуадалканала, Адмирал.	Estamos cada vez más cera de tomar control sobre Guadalcanal, Almirante.
Brief4.4_01_02	In support of the offensive, we have two main objectives. One is locating and destroying enemy vessels on patrol near the island.	Aby pomóc w ofensywie, mamy dwa główne cele. Jednym z nich jest zlokalizowanie i zniszczenie wrogich statków patrolujących wody nieopodal wyspy.	Um bei dem Großangriff zu helfen, haben wir zwei Ziele. Eines davon ist die Lokalisierung und die Zerstörung der feindlichen Schiffe, die die Gewässer in der Nähe der Insel patrouillieren.	Nous avons deux objectifs principaux pour soutenir l’offensive. L’un consiste à localiser et détruire les navires hostiles qui patrouillent les eaux près de l’île.	为了对我方的进攻提供帮助，  我们有两个主要目标。  一个是定位和摧毁在岛屿附近巡逻的敌舰。	Para ajudar na ofensiva, temos dois objetivos principais. Um deles é localizar e destruir os navios inimigos que patrulham as águas nas proximidades da ilha.	Чтобы помочь в наступлении, у нас есть две основные цели. Одна из них – обнаружить и уничтожить вражеские корабли, патрулирующие воды вблизи острова.	Para ayudar en la ofensiva, tenemos dos objetivos principales. Uno de ellos es localizar y destruir los buques enemigos que patrullan las aguas en las proximidades de la isla.
Brief4.4_01_03	The other is taking out key Japanese military structures in two locations: the barracks in Marovovo and the bunkers in the vicinity of Longu.	Drugi to zlikwidowanie kluczowej japońskiej infrastruktury wojskowej w dwóch miejscach: koszar w Marovovie i bunkrów w okolicach Longu.	Das zweite ist die Zerstörung der wichtigsten japanischen Militärstrukturen in zwei Orten: Kaserne in Maravovo und Bunker in der Nähe von Longu.	L’autre c’est éliminer les principales structures militaires japonaises dans deux endroits : les casernes à Marovovo et les bunkers à Long.	另一个是在两个地点清除日本的主要军事设施：马罗沃沃的军营和隆古附近的掩体。	O segundo é eliminar as estruturas japonesas militares mais importantes em dois lugares: o quartel em Maravovo e os bunkers na zona de Longu.	Вторая – ликвидировать ключевую японскую военную инфраструктуру в двух точках: казарма в Маравово и бункеры в окрестностях Лонга.	El segundo es eliminar la infraestructura militar principal en dos lugares: el cuartel de Marvova y los búnkers en la zona de Longu.
Brief4.4_01_04	Task Group 31.2 has also been assigned to this operation. Should they engage enemy forces, we can support them in combat.	Grupa Uderzeniowa 31.2 również została przydzielona do tej operacji. Jeśli dojdzie do ich starcia z wrogiem, możemy pomóc im w walce.	Die Sturmgruppe 31.2 wurde ebenfalls dieser Operation zugeteilt. Wenn es zu einem Kampf mit dem Feind kommt, können wir ihr helfen.	Le groupe aéronaval 31.2 est également affecté à cette opération. S’ils affrontent l’ennemi, nous pouvons les aider à lutter.	任务组 31.2 也已被分配给此次行动，  如果他们与敌军交战，  我们可以在战斗中支持他们。	O grupo de ataque 31.2 também participa nessa operação. Se houver uma confrontação com o inimigo, poderemos ajudá-los no combate.	Для выполнения этой операции также была назначена Ударная Группа 31.2. Если произойдет столкновение между ними и врагом, мы можем помочь им в борьбе.	El Grupo de Ataque 31.2 también participa en esta operación. Si se enfrentan al enemigo, podemos ayudarlos en el combate.
Brief4.4_01_05	We are ready for your instructions, Admiral.	Oczekujemy rozkazów, Admirale!	Wir warten auf Befehle, Admiral!	Nous attendons vos ordres, Amiral !	我们已准备好接受您的指示，  长官。	Estamos à espera das suas ordens, Almirante!	Мы ожидаем приказов, Адмирал!	Quedamos a la espera de sus órdenes, ¡Almirante!
Brief4.4_02_01	It’s the Tokyo Express, sir! Japanese destroyers are headed towards Guadalcanal.	To Tokyo Express, sir! Japońskie niszczyciele kierują się w stronę Guadalcanal.	To Tokyo Express, Sir! Die japanischen Zerstörer fahren in Richtung Guadalcanal.	C’est Tokyo Express, sir ! Les destroyers japonais se dirigent vers Guadalcanal.	是东京特快号，  长官！日本驱逐舰正驶向瓜达尔卡纳尔岛。	É o Tokyo Express, sir! Os destróieres japoneses dirigem-se na direção de Guadalcanal.	На Токийский экспресс, сэр! Японские миноносцы направляются в сторону Гуадалканала.	Es el Tokio Express, ¡Sir! Los destructores se dirigen a Guadalcanal.
Brief4.4_02_02	We cannot allow them to land reinforcements on the island. They must be stopped!	Nie możemy pozwolić im na lądowanie posiłków na wyspie. Trzeba ich powstrzymać!	Wir dürfen nicht zulassen, dass die Unterstützung auf der Insel landet. Sie müssen aufgehalten werden!	Nous ne pouvons pas permettre le débarquement des renforts sur l’île. Il faut les arrêter !	我们不能让他们在岛上登陆，  必须阻止他们！	Não podemos permitir que os reforços aterrarem na ilha. Temos de os parar!	Мы не можем позволить их подкреплению высадиться на острове. Нужно остановить их!	No podemos permitir que sus tropas desembarquen en la isla. ¡Hay que pararlos!
Brief4.4_02_03	We have pilots with specialized training in nocturnal operations, Admiral. Once they have located the destroyers by recon,	Mamy pilotów ze specjalistycznym przeszkoleniem w operacjach nocnych, Admirale. Kiedy zlokalizują niszczyciele za pomocą rekonesansu,	Wir haben Piloten mit spezieller Umschulung für die Nachtoperationen, Admiral. Wenn sie die Zerstörer orten,	Nos pilotes ont suivi une formation spéciale en opérations nocturnes, Amiral. Dès que la reconnaissance localise les destroyers,	我们有专门为夜间作战的飞行员，  长官。  一旦他们通过侦察找到了驱逐舰，	Possuímos pilotos com formação especializada em operações noturnas, Almirante. Quando localizarem os destróieres através do reconhecimento,	У нас есть пилоты, прошедшие специальную подготовку для участия в ночных операциях, Адмирал. Когда они обнаружат эскадренные миноносцы с помощью разведки, 	Tenemos pilotos especializados en operaciones nocturnas, Almirante. Cuando localicen los destructores en una misión de reconocimiento,
Brief4.4_02_04	we can launch Night Airstrike missions—specially adapted for dark conditions—and sink them.	możemy uruchomić misje Nocny Nalot - specjalnie dostosowane do warunków ciemności - i zatopić wrogie jednostki.	können wir die Mission Nachtluftangriff starten, die speziell auf die Dunkelheit ausgerichtet ist, und die feindlichen Einheiten versenken.	nous pouvons lancer les missions Raid Nocturne, spécialement adaptées à l’obscurité, et faire couler les navires ennemis.	我们可以执行夜间空袭任务  ——  特别适合黑暗条件 ——  并击沉它们。	poderemos iniciar a missão Ataque Noturno, ajustada especialmente para a escuridão, e afundar os navios inimigos.	мы сможем начать миссии «Ночной Авиаудар», специально разработанные для проведения в темное время суток, и потопить вражеские единицы.	podremos iniciar la misión Ataque nocturno y hundir las unidades enemigas. Son nuestras tropas adaptadas a la oscuridad. 
EndingVideo_01	We have seen many battles in recent months, Admiral.	W ostatnich miesiącach byliśmy świadkami wielu bitew, Admirale.	In den letzten Monaten waren wir Zeugen vieler Schlachten, Admiral.	Ces derniers mois, nous avons été témoins de nombreuses batailles, Amiral.	上将，   最近几个月我们看到过很多战斗。	Durante os últimos meses estivemos testemunhas de muitos combates, Almirante.	В последние месяцы мы были свидетелями множества сражений, Адмирал.	En los últimos meses hemos sido testigos de muchos combates, Almirante.
EndingVideo_02	We haven’t been able to check all of our adversary’s plans, but we have accomplished many things.	Nie zdołaliśmy powstrzymać wszystkich planów naszego przeciwnika, ale wiele rzeczy udało nam się osiągnąć.	Wir konnten nicht alle Pläne unseres Gegners torpedieren, aber wir haben viele Sachen geschafft.	Nous n’avons pas réussi à arrêter les plans de notre ennemi mais également nous avons beaucoup fait.	我们无法得知敌人的所有计划，   但我们已经完成了很多事情。	Não conseguimos deter todos os planos no nossos inimigo, mas, no entanto, tivemos muitos êxitos.	Нам не удалось остановить все планы нашего противника, но мы многого добились.	No hemos conseguido combatir todos los planes de nuestro enemigo, pero hemos alcanzado muchas metas.
EndingVideo_03	Despite our contribution to the defense of Bataan, Japan managed to gain control of the Philippines outright.	Pomimo naszego wkładu w obronę Bataan, Japonii udało się przejąć kontrolę nad Filipinami.	Obwohl wir uns an der Verteidigung von Bataan beteiligt haben, ist es Japan gelungen, die Kontrolle über Philippinen zu übernehmen.	Malgré notre contribution à la défense de Bataan, le Japon a réussi à prendre le contrôle des Philippines.	尽管我们为保卫巴丹做出了贡献，   但是日本还是成功地彻底控制了菲律宾。	Apesar na nossa contribuição na defesa de Bataan, o Japão conseguiu tomar o controlo sob as Filipinas.	Несмотря на наш вклад в оборону Батаана, Японии удалось взять Филиппины под свой контроль.	 A pesar de nuestra contribución para la defensa de Bataan, Japón ha conseguido tomar control sobre Filipinas.
EndingVideo_04	But our part in the subsequent raid on Tokyo helped ensure its effectiveness.	Jednakże nasz udział w późniejszym nalocie na Tokio, okazał się kluczowy dla tej ryzykownej operacji.	Aber unsere Teilnahme in dem späteren Angriff auf Tokio sicherte ihm den Erfolg.	Mais notre participation au raid ultérieur sur Tokyo lui a assuré l’efficacité.	不过这会让我们在随后对东京的突袭更有经验。	No entanto, a nossa participação no conseguinte ataque aéreo de Tóquio garantiu o seu resultado positivo.	Однако наше участие в последующем авиаударе на Токио оказалось решающим в этой рискованной операции.	Sin embargo, nuestra participación en el ataque aéreo a Tokio ha resultado clave para esta arriesgada operación.
EndingVideo_05	That turned out to be a boost for morale that the folks at home won’t forget any time soon.	Podniosło to morale w naszej ojczyźnie, a ludzie długo nam tego nie zapomną.	Der Kampfgeist wurde gestärkt und die Menschen zu Hause vergessen ihn nicht so schnell.	Cela a remonté le moral que les gens n’oublieront rapidement.	事实证明，   这鼓舞了士气，   我们的人不会很快忘记这件事。	Na consequência, melhorou o moral e as pessoas em casa vão lembrar-se disso.	Оно подняло моральный дух на нашей Родине, и люди еще долго об этом не забудут.	Esto ha subido la moral en nuestro país y nuestra gente no nos lo olvidará durante mucho tiempo.
EndingVideo_06	Owing in part to our help, the base at Midway remains strong. Japan’s defeat there was a major turning point in our favor.	Po części dzięki naszej pomocy baza na wyspie Midway nie została całkowicie zniszczona. Porażka Japonii w tym miejscu była dla nas ważnym punktem zwrotnym.	Teilweise dank unserer Hilfe bleibt der Stützpunkt auf Midway stark. Dieser Verlust Japans war ein wichtiger Wendepunkt, der uns viele Vorteile brachte.	C’est partiellement grâce à notre soutien que la base sur Midway est si résistante. L’échec des japonais dans cet endroit était un tournant important en notre faveur.	由于我们的帮助，   我们的中途岛作战指挥部基地仍然强大。  日本的失败是对我们有利的一个重大转折点。	Também graças à nossa ajuda, a base de Midway permanece forte. A defesa do Japão nesse lugar foi um ponto de inflexão ao nosso favor.	Отчасти благодаря нашей помощи база на острове Мидуэй не была полностью уничтожена. Поражение Японии в этом месте стало для нас важным поворотным моментом.	Parcialmente gracias a nuestra ayuda, la base en la isla de Midway no ha sido totalmente destruida. El fracaso de Japón en este lugar ha sido para nosotros un antes y un después.
EndingVideo_07	Our offensives in New Guinea and Guadalcanal were important steps in campaigns that are still ongoing.	Nasze ofensywy na Nowej Gwinei i Wyspach Salomona były istotne w trwających tam kampaniach.	Unsere Großangriffe auf Neuguinea und Guadalcanal waren wichtige Schritte in den laufenden Kampagnen.	Nos offensives en Nouvelle-Guinée et à Guadalcanal étaient des étapes cruciales dans les campagnes en cours.	我们在新几内亚和瓜达尔卡纳尔的攻势是仍在进行的战役中的重要步骤。	As nossas ofensivas na Nova Guiné e em Guadalcanal foram uns passos importantes no âmbito das campanhas em curso.	Наши наступления в Новой Гвинее и на Соломоновых островах сыграли важную роль в продолжающихся там кампаниях.	Nuestras ofensivas en la Nueva Guinea y en las Islas de Salomón ha sido importantes en las campañas realizadas allí.
EndingVideo_08	Japan continues to hold onto bases in both New Guinea and the Solomons,	Japonia nadal utrzymuje bazy zarówno na Nowej Gwinei, jak i na Wyspach Salomona,	Japan hat immer noch Stützpunkte sowohl auf Neuguinea als auch auf Salomonen,	Le Japon maintient toujours ses bases tant en Nouvelle-Guinée que sur les Îles Salomon,	日本继续在新几内亚和所罗门群拥有基地，	Japão ainda possui as bases tanto na Nova Guiné, como nas Ilhas Salomão,	У Японии по-прежнему есть базы как в Новой Гвинее, так и на Соломоновых островах,	Japón aún tiene bases en Nueva Guinea y en las Islas de Salomón.
EndingVideo_09	but we have made significant headway in weakening their control.	ale poczyniliśmy znaczne postępy w osłabianiu ich kontroli w tym regionie.	aber wir haben große Fortschritte gemacht, ihre Kontrolle zu schwächen.	mais nous avons fait un progrès considérable dans l’affaiblissement de leur contrôle.	但我们在削弱他们的控制权方面取得了重大进展。	mas fizemos grandes avanços no debilitamento do seu controlo.	но мы добились значительного продвижения в ослаблении их контроля в этом регионе.	Sin embargo, hemos conseguido debilitar de manera visible su control sobre esa región.
EndingVideo_10	The war’s end is not yet in sight, sir, and I suspect that our fiercest battles are yet to come.	Koniec wojny jeszcze nie nadszedł sir, ale podejrzewam, że nasze najzacieklejsze bitwy są jeszcze przed nami.	Das Ende des Krieges ist noch nicht da, Sir, und ich vermute, dass die schwierigsten Schlachten noch vor uns sind.	La guerre n’a pas encore fini, sir et je suppose que nos batailles les plus farouches sont encore à venir.	战争还没有结束，   长官，   我认为最激烈的战斗还没有到来。	O fim da guerra ainda não está aqui, sir, e prevejo que os combates mais ferozes ainda estão por vir.	Война еще не окончена, сэр, но я подозреваю, что наши самые ожесточенные сражения еще впереди.	El fin de la guerra todavía está lejos, Sir, pero sospecho que nuestros combates más interesantes aún están por venir.
EndingVideo_11	We have still yet to face Japan’s greatest weapon at sea, the battleship Yamato;	Wciąż jeszcze nie zmierzyliśmy się z największą japońską bronią na morzu, pancernikiem Yamato;	Wir haben immer noch nicht mit der größten japanischen Waffe auf See gekämpft, dem Schlachtschiff Yamato;	Nous n’avons pas toujours fait face à l’arme navale japonais la plus puissante, le cuirassé Yamato ;	我们还没有面对日本最强大的海上武器  ——  大和号战舰，	Ainda não nos enfrentámos com a arma japonesa mais potente no mar, o encouraçado Yamato.	Мы до сих пор не столкнулись с величайшим морским оружием Японии, броненосцем Yamato;	Todavía no nos hemos enfrentado al arma japonesa más potente en el mar: el acorazado Yamamoto.
EndingVideo_12	I do not think we can win this war before she sees the bottom of the ocean.	Nie sądzę, byśmy mogli wygrać tę wojnę, zanim okręt ten zobaczy dno oceanu.	Ich glaube nicht, dass wir den Krieg gewinnen, bevor das Schiff versenkt wird.	Je ne pense pas qu’on puisse gagner cette bataille avant qu’elle atteigne le fond de l’océan.	在看到它深入海底之前，   我认为我们还无法赢得这场战争。	Não acho que possamos ganhar esta guerra sem esse navio ver os fundos do oceano.	Не думаю, что мы сможем победить в этой войне, пока этот корабль не окажется на дне океана.	No creo que podamos ganar esta guerra sin que ese buque vea el fondo del océano.
EndingVideo_13	It has been an honor and a privilege to serve beside you, Admiral. I hope that we can help bring an end to this conflict before too long.	To był zaszczyt i przywilej służyć u Pana boku, Admirale. Mam nadzieję, że uda nam się zakończyć ten konflikt jak najprędzej.	Das war eine große Ehre und ein Privileg an Ihrer Seite zu kämpfen, Admiral. Ich hoffe, dass wir diesen Konflikt beenden können, bevor zu viel Zeit vergeht.	C’était un honneur et un privilège de servir à vos côtés, Amiral. J’espère pouvoir mettre fin à ce conflit avant trop de temps ne passe.	海军上将，   能与您并肩作战是我的荣幸和幸运。  我希望我们能尽快结束这场战争。	Foi uma honra e um privilégio poder estar ao seu lado, Almirante. Espero que possamos terminar este conflito antes de passar demasiado tempo.	Для меня было честью и привилегией служить вместе с Вами, Адмирал. Я надеюсь, что нам удастся положить конец этому конфликту как можно скорее.	Ha sido un honor y un privilegio servir a su lado, Almirante. Espero que podamos terminar este conflicto cuanto antes.
