	en	pl	de	fr	zh	pt	ru	es
TutorialDesignAttack_27	and a description of its modifier.	Znajdziesz na niej też opis specjalnego efektu karty.	Du findest dort auch die Beschreibung des speziellen Karteneffekts.	Vous y trouverez également une description spéciale de chaque effet de carte.	及其修改器的描述。	Encontrará também uma descrição do efeito especial da carta.	На ней Вы также найдете описание специального эффекта карточки.	Allí encontrará también la descripción del efecto especial de la carta.
TutorialDesignAttack_28	On the opposing side are your enemy’s targets, also represented by cards.	Po przeciwnej stronie znajdują się wrogie cele, również reprezentowane przez karty.	Auf der gegenüberliegenden Seite befinden sich die feindlichen Ziele, die auch mit Hilfe von Karten repräsentiert werden.	Du côté opposé se trouvent les cibles de votre ennemi, également représentées par des cartes.	在你对面的是你敌人， 也用卡片表示。	Pelo lado oposto, encontram-se alvos inimigos, também representados pelas cartas.	На противоположной стороне располагаются вражеские цели, которые также представлены карточками.	Por el lado opuesto, se encuentran objetivos enemigos, también representados por las cartas.
TutorialDesignAttack_29	An enemy’s cards will also show their attack (ATK) and defense (DEF) values	Te karty również posiadają parametry ataku i obrony	Diese Karten haben ebenfalls die Angriffs- und Verteidigungsparameter	Les cartes de l'ennemi indiquent également leurs valeurs d'attaque et de défense	敌人的卡片也会显示他们的攻击（ATK）和防御（DEF）值	Estas cartas também têm parâmetros de ataque e defesa	На этих карточках также есть параметры атаки и обороны,	Estas cartas tienen parámetros de ataque y defensa
TutorialDesignAttack_30	and usually include descriptions of their modifiers’ effects.	i często również opis ich specjalnego efektu.	und häufig auch die Beschreibung ihres speziellen Effekts.	et comprennent généralement une description des effets.	并且通常包括对其修改器效果的描述。	e muitas vezes uma descrição do seu efeito especial.	а часто и описание специального эффекта.	y muchas veces también la descripción de su efecto especial.
TutorialDesignAttack_31	You can also click one target on the enemy’s side to mark it as a priority target.	Możesz wybrać jeden z celów jako priorytet poprzez kliknięcie na niego.	Du kannst eines der Ziele als Priorität wählen, indem du darauf klickst.	Vous pouvez également cliquer sur une cible du côté de l'ennemi pour la marquer comme cible prioritaire.	也可以点击敌方的一个目标， 将其标记为优先目标。	Pode escolher um dos alvos como prioritário fazendo um clique sobre ele.	Вы можете выбрать одну из целей в качестве приоритета, нажимая на нее.	Puede elegir uno de los objetivos como prioridad haciendo un clic sobre él.
TutorialDesignAttack_32	This target will be destroyed if your planned attack is strong enough.	Jeśli Twój atak jest na tyle silny, aby zniszczyć przynajmniej jedną jednostkę wroga, to pierwszy zostanie zniszczony "cel priorytetowy".	Wenn dein Angriff so stark ist, um zumindest eine feindliche Einheit zu zerstören, wird zuerst das „Prioritätsziel“ gestört.	Si votre attaque est suffisamment puissante pour détruire au moins une unité de l’ennemi, en premier lieu « la cible prioritaire » est détruite.	如果你计划的攻击足够强大， 这个目标就会被摧毁。	Se o seu ataque for suficientemente forte para destruir pelo menos uma unidade inimiga, o primeiro alvo será assinalado como “prioritário”.	Если Ваша атака настолько сильна, чтобы уничтожить хотя бы одну вражескую единицу, то первой будет уничтожена «приоритетная цель».	Si su ataque no es tan fuerte como para destruir por lo menos una unidad del enemigo, como primero será destruido el «objetivo de prioridad».
TutorialDesignAttack_33	When building a strategy,	Podczas budowania strategii,	Während der Entwicklung der Strategie	Lors du développement de la stratégie,	在制定战略时，	Na hora de construir uma estratégia,	Во время построения стратегии	A la hora de construir una estrategia,
TutorialDesignAttack_34	analyze all of your available options and compare them with the enemy’s cards.	postaraj się analizować wszystkie dostępne opcje i porównywać je z kartami wroga.	versuche alle verfügbaren Optionen zu analysieren und sie mit den Karten des Feindes zu vergleichen.	analysez toutes vos options disponibles et comparez-les aux cartes de l'ennemi.	分析你所有可用的选项， 并将它们与敌人的卡片进行比较。	tente analisar todas as opções disponíveis e compará-las com as cartas do inimigo.	постарайтесь проанализировать все доступные варианты, сравнивая их с карточками врага.	intente analizar todas las opciones disponibles y compararlas con las cartas del enemigo.
TutorialDesignAttack_35	Then try to choose cards and position them in such a way	Następnie spróbuj wybrać karty i uporządkować je w taki sposób,	Danach versuche die Karten zu wählen und sie so zu ordnen,	Ensuite, essayez de choisir des cartes et de les positionner de telle manière	然后尝试选择你认为合适的卡片并以这样的方式放置它们，	Depois tente escolher as cartas e pô-las em ordem para	Далее попробуйте выбрать карты и упорядочить их таким образом,	A continuación, intente elegir las cartas y ordenarlas de tal manera que
TutorialDesignAttack_36	as to make your attack value (ATK) higher than the enemy’s defense value (DEF)	żeby Twój parametr ataku był wyższy niż parametr obrony wroga,	dass Dein Angriffsparameter höher als der Verteidigungsparameter des Feindes ist	que votre valeur d'attaque soit supérieure à la valeur de défense de l'ennemi,	这样可以使你的攻击值（ATK）高于敌人的防御值（DEF）	que o parâmetro do ataque seja maior do que o parâmetro de defesa do inimigo	чтобы Ваш параметр атаки был выше параметра обороны врага,	el parámetro de ataque sea el más alto posible y más alto que el parámetro del enemigo
TutorialDesignAttack_37	and your defense value (DEF) higher than the enemy’s attack value (ATK).	a Twoja obrona wyższa niż jego atak.	und dass deine Verteidigung stärker als sein Angriff ist.	et votre valeur de défense supérieure à la valeur d'attaque de l'ennemi.	并且你的防御值（DEF）高于敌人的攻击值（ATK）。	e a sua defesa maior do que o seu ataque.	а Ваша оборона была выше его атаки.	y que la defensa sea más alta que la del enemigo.
TutorialDesignAttack_38	Such an ideal strategy might not be possible against stronger foes,	Idealna strategia może nie być wykonalna w wypadku mocniejszych przeciwników,	Eine ideale Strategie kann bei stärkeren Gegnern undurchführbar sein,	Une stratégie idéale peut ne pas être possible contre des ennemis plus forts,	这种理想的策略可能无法对抗更强大的敌人，	A sua estratégia ideal pode não ser executável no caso de inimigos mais fortes,	Совершенная стратегия может оказаться невыполнимой против более сильных соперников,	La estrategia ideal puede no no ser factible en el caso de enemigos más potentes,
TutorialDesignAttack_39	but if done successfully, your squadrons will obliterate the enemy without any losses.	ale jeśli uda się ją uzyskać, Twoje eskadry zniszczą nieprzyjaciela nie ponosząc żadnych strat.	aber wenn es dir gelingt, sie zu haben, werden deine Staffeln den Feind zerstören und dabei keine Verluste erleiden.	mais si vous la mettez en œuvre avec succès, vos escadres oblitéreront l'ennemi sans aucune perte.	但如果成功的话， 您的飞行中队将在没有任何损失的情况下消灭敌人。	mas se a conseguir obter, as suas esquadras vão destruir o inimigo sem sofrer perdas.	но если Вам удастся ее создать, Ваши эскадрильи уничтожат противника без потерь с Вашей стороны.	pero si la conseguimos obtener, sus escuadras destruirán al enemigo sin sufrir ningunas pérdidas.
TutorialDesignAttack_40	It is possible to engage an enemy before its composition has been identified,	Możliwe jest zaatakowanie przeciwnika, zanim jego skład zostanie zidentyfikowany,	Es ist möglich den Gegner anzugreifen, bevor seine Zusammenstellung identifiziert wird,	Il est possible d'engager un ennemi avant que sa constitution n'ait été identifiée,	你可以在得知敌人的详细信息之前与敌人交战，	É possível atacar o inimigo antes de conhecer a sua composição,	Возможно наступление на противника до того, как станет известен его состав,	Es posible atacar al enemigo antes de que su composición sea modificado,
TutorialDesignAttack_41	but your scouts will only be able to provide uncertain information	ale twoi zwiadowcy będą w stanie dostarczyć tylko niepewnych informacji	aber deine Aufklärer werden im Stande sein, nur unsichere Informationen	mais vos éclaireurs seront en mesure fournir que des informations incertaines	但这样的话， 你的侦察员只能提供不确定的信息，	mas os seus rangers vão ser capazes de oferecer apenas informações inseguras	но Ваши разведчики будут в состоянии получить лишь неточную информацию	pero los exploradores de usted podrán aportar apenas información imprecisa
TutorialDesignAttack_42	about the enemy’s individual targets.	o poszczególnych celach przeciwnika.	über die jeweiligen Ziele des Gegners zu liefern.	sur les cibles individuelles de l'ennemi.	而且只关于敌人战斗集团的个别目标。	sobre os alvos do inimigo.	об отдельных целях противника.	sobre los objetivos del enemigo.
TutorialDesignAttack_43	For each target, two possibilities will be presented to you, only one of which is accurate.	Dla każdego celu zostaną przedstawione dwie możliwości, z których tylko jedna jest prawidłowa.	Für jedes Ziel werden zwei Möglichkeiten dargestellt, von den nur eine richtig ist.	Pour chaque cible, deux possibilités vous seront présentées, dont une seule est exacte.	对于每个目标， 将向您呈现两种可能性， 其中只有一种是准确的。	Para qualquer alvo, vão ser apresentadas duas possibilidades das quais só uma será verdadeira.	Для каждой цели будут представлены два варианта, лишь один из которых правильный.	Para cada objetivo se presentarán dos posibilidades, de las cuales sólo una es correcta.
TutorialDesignAttack_44	Based on this information, you can try to plan a strategy	Na podstawie tych informacji można spróbować zaplanować strategię	Auf der Grundlage dieser Informationen kann man versuchen,	Sur la base de ces informations, vous pouvez essayer de planifier une stratégie	根据这些信息， 您可以尝试制定策略，	Com base nessas informações, pode tentar planejar uma estratégia	На основании этой информации можно попытаться спланировать стратегию,	A base de esta información, podemos intentar planear una estrategia
TutorialDesignAttack_45	that will be effective against both possibilities	które będą skuteczne w przypadku obu możliwości	Strategien zu entwickeln, die bei beiden Möglichkeiten wirksam sein werden	qui sera efficace contre les deux possibilités	一种对两种可能性都有效的策略	eficiente em ambos os casos ou	которая будет эффективна в обоих случаях,	que sea eficiente en ambos casos
TutorialDesignAttack_46	or take a chance on a strategy designed with only one of these possibilities in mind.	lub zaryzykować strategię opracowaną z myślą tylko o jednej z tych możliwości.	oder eine Strategie riskieren, die mit dem Gedanken an nur eine dieser Möglichkeiten erarbeitet wurde.	ou prendre le risque d'une stratégie conçue en fonction d'une seule de ces possibilités.	或仅考虑其中一种可能性的策略。	arriscar uma estratégia elaborada pensando em apenas uma dessas possibilidades.	или рискнуть и воспользоваться стратегией, разработанной для одного из этих вариантов.	o arriesgar una estrategia elaborada pensando en sólo una de las posibilidades.
TutorialDesignAttack_47	Given this uncertainty, it is recommended to use an Identify Targets mission	Biorąc pod uwagę tę niepewność, zaleca się stosowanie misji Identyfikacja Celu.	Angesichts dieser Unsicherheit, wird die Durchführung der Mission Zielidentifikation empfohlen,	Compte tenu de cette incertitude, il est recommandé d'utiliser une mission d'identification des cibles	鉴于这种不确定性， 建议使用识别目标任务	Tendo em conta a incerteza, recomenda-se aplicar a missão de Reconhecimento do alvo.	Принимая во внимание неопределенность, рекомендуется применение миссии Идентификация Цели,	Teniendo en cuenta esta imprecisión, se recomienda utilizar misiones de Identificación de Objetivo
TutorialDesignAttack_48	to ascertain an enemy’s composition before engagement.	aby ustalić skład wroga przed podjęciem walki.	um die Zusammenstellung des Feindes vor Angriffsbeginn zu ermitteln.	pour déterminer la composition de l'ennemi avant l'engagement.	在交战前确定敌人的组成。	para determinar a composição do inimigo antes de começar o combate.	чтобы установить состав врага перед началом боя.	para determinar la composición del enemigo antes del combate.
TutorialSandbox_01	Tutorial: Sandbox	Piaskownica - Samouczek	Tutorial-Spiel: Sandkasten	Tutoriel : Bac à sable	教程：沙盒	Tutorial: Modo de aprendizagem	Песочница – Обучение	Misión de formación - Tutorial
TutorialSandbox_02	Pearl Harbor is your home base.	Pearl Harbor to Twoja baza wypadowa.	Pearl Harbor ist dein Stützpunkt.	Pearl Harbor est votre base d'attache.	珍珠港是你的大本营。	Pearl Harbor é a sua base inicial.	Перл-Харбор – Ваша домашняя база.	Pearl Harbor es su base principal.
TutorialSandbox_03	Here, you can upgrade and repair your fleet, replenish its planes and crew,	Tutaj możesz ulepszać i naprawiać swoją flotę, uzupełniać samoloty i załogę,	Hier kannst du deine Flotte verbessern und reparieren, die Flugzeuge und die Mannschaft ergänzen,	Ici vous pouvez améliorer et réparer votre flotte, compléter les avions et l’équipage.	在这里， 您可以升级和维修您的机队， 补充飞机和机组人员，	Aqui pode melhorar e reparar a sua frota, reabastecer os navios e a tripulação	Здесь Вы можете усовершенствовать и ремонтировать свой флот, пополнять запас самолетов и экипажа,	Aquí puede mejorar y reparar su flota, complementar los aviones y la tripulación
TutorialSandbox_04	and choose operations to undertake, just like in the campaign.	i wybierać operacje do wykonania, tak jak w kampanii.	und Operationen zur Ausführung auswählen, genauso wie bei der Kampagne.	et choisir les opérations à entreprendre, tout comme dans la campagne.	并选择要进行的操作， 就像在战役中一样。	e escolher opções que hão de ser realizados, tal como numa campanha.	а также выбирать операции для выполнения как в кампании.	y elegir las operaciones por realizar, tal como en la campaña.
TutorialSandbox_05	On the map in Pearl Harbor, you will find four types of operations.	Na mapie w Pearl Harbor znajdziesz cztery rodzaje operacji.	Auf der Karte in Pearl Harbor findest du vier Arten von Operationen.	Sur la carte de Pearl Harbor, vous trouverez quatre types d'opérations.	在珍珠港的地图上， 你会发现有四种行动类型。	No mapa de Pearl Harbor, encontrará quatro tipo de operação.	На карте на Перл-Харбор Вы найдете четыре вида операций.	En el mapa de Pearl Harbor encontrará cuatro tipos de operación.
TutorialSandbox_06	Each has at least one main mission, a number of different objectives,	Każdy z nich ma co najmniej jedną misję główną, wiele różnych celów,	Jede von ihnen hat mindestens eine Hauptmission, viele Ziele	Chacune a au moins une mission principale, un certain nombre d'objectifs différents,	每个都有至少一个主要任务， 和许多不同的目标，	Cada um deles tem pelo menos uma missão principal e vários alvos,	В каждом из них есть минимум одна главная миссия, много разных целей,	Cada uno de ellos tiene por lo menos una misión principal y muchos objetivos
TutorialSandbox_07	and a minimum duration of your time at sea.	oraz minimalny czas twojego pobytu na morzu.	und die minimale Zeit deines Aufenthalts auf dem Meer.	et une durée minimale de votre temps en mer.	以及您在海上的最短时间。	além de um tempo mínimo da permanência mínima da sua frota no mar.	а также минимальное время Вашего пребывания в море.	Y el plazo mínimo de la permanencia en el mar.
TutorialSandbox_08	To successfully complete an operation and receive its full rewards,	Aby pomyślnie zakończyć operację i otrzymać komplet nagród,	Um die Operation erfolgreich zu beenden und die Preise zu bekommen,	Pour réussir une opération et recevoir toutes ses récompenses,	为了成功完成一项行动并获得其全部奖励，	Para terminar a operação com êxito e receber todos os prémios,	Чтобы успешно завершить операцию и получить набор наград,	Para poder terminar una misión con éxito y recibir todos los premios,
TutorialSandbox_09	you must complete all of the operation’s main missions	musisz wykonać wszystkie misje główne operacji	musst du alle Hauptmissionen der Operation durchführen	vous devez accomplir toutes les missions principales de l'opération	你必须完成行动的所有主要任务，	deve realizar todas as missões principais da operação	Вы должны выполнить все главные миссии операции	tiene que realizar todas las misiones principales de la operación
TutorialSandbox_10	and stay at sea for at least the period of time specified here.	i przebywać na morzu co najmniej przez czas określony tutaj,	und dich auf dem Meer mindestens während der hier bestimmten Zeit aufhalten,	et rester en mer pendant au moins la période de temps spécifiée ici.	并至少在海上停留此处规定的时间，	e permanecer no mar durante o tempo mínimo determinado aqui,	и пребывать в море в течение как минимум того времени, которое здесь указано,	y permanecer en el mar durante el tiempo mínimo determinado aquí,
TutorialSandbox_11	[OBSOLETE] which can range from 7 to 28 days.	który może wynosić od 7 do 28 dni.	die zwischen 7 und 28 Tagen betragen kann.	Cette durée peut varier de 7 à 28 jours.	可以从 7 天到 28 天不等。	que pode ser de 7 a 28 doas.	от 7 до 28 дней.	que es de 7 a 28 días.
TutorialSandbox_12	Following completion of an operation, you can return to Pearl Harbor if you wish.	Po zakończeniu operacji możesz powrócić do Pearl Harbor, jeśli chcesz.	Nach Abschluss der Operation kannst du nach Pearl Harbor zurückkehren, wenn du willst.	Après avoir terminé une opération, vous pouvez retourner à Pearl Harbor si vous le souhaitez.	行动完成后， 您可以根据需要返回珍珠港。	Depois de terminar a operação, poderá voltar para Pearl Harbor se quiser.	После завершения операции Вы можете вернуться на Перл-Харбор, если хотите.	Después de terminar la operación, puede volver a Pearl Harbor, si lo desea.
TutorialSandbox_13	Completing operations is the only means of earning Upgrade Points in the Sandbox,	Ukończenie operacji jest jedynym sposobem na zdobycie Punktów Ulepszeń w piaskownicy,	Die Beendigung der Operation ist die einzige Methode, Verbesserungspunkte im Sandkasten zu gewinnen,	Terminer des opérations est le seul moyen de gagner des points d'amélioration dans le bac à sable,	完成行动是在沙盒中获得升级点的唯一途径，	A finalização de uma operação é a única maneira de obter pontos de melhorias no modo de aprendizagem.	Завершение операций – единственный способ получения в песочнице Пунктов Улучшений,	La finalización de la operación es la única manera de ganar Puntos de mejoras en la Misión de formación,
TutorialSandbox_14	which are essential for upgrading your fleet.	które są niezbędne do modernizacji floty.	die für die Modernisierung der Flotte notwendig sind.	qui sont essentiels pour améliorer votre flotte.	这对于升级您的舰队至关重要。	Os pontos não necessários para modernizar a frota.	которые необходимы для модернизации флота.	que son necesarios para modernizar la flota.
TutorialSandbox_15	On the world map, main missions are displayed with a date.	Na mapie świata główne misje są wyświetlane z datą.	Auf der Weltkarte werden die Hauptmissionen mit einem Datum eingeblendet.	Sur la carte du monde, les missions principales sont affichées avec une date.	在世界地图上， 主要任务显示有日期。	No mapa do mundo, as missões principais apresentam-se  como uma data.	На карте мира главные миссии отображаются с датой.	En el mapa del mundo, las misiones principales aparecen con una fecha.
TutorialSandbox_16	You can only begin undertaking main missions	Możesz rozpocząć podejmowanie głównych misji	Du kannst innerhalb von 24 Stunden ab diesem Datum beginnen, die Hauptmissionen	Vous ne pouvez commencer à entreprendre des missions principales	您只能在该日期的 24 小时内	Aqui pode começar a assumir missões principais	Вы можете приступить к главным миссиям	Puede iniciar las misiones principales 
TutorialSandbox_17	during the 24-hour period of that date,	w ciągu 24 godzin od tej daty,	durchzuführen,	dans les 24 heures suivant cette date,	执行主要任务，	daqui a 24 horas desde a data apresentada,	в течение 24 часов от этой даты,	dentro de las 24 horas a partir de esta data,
TutorialSandbox_18	so make sure you are ready at the right time.	więc upewnij się, że będziesz gotowy w odpowiednim czasie.	vergewissere dich also, dass du in der entsprechenden Zeit bereit sein wirst.	Veillez donc à être prêt au bon moment.	因此， 请确保您在正确的时间内做好了准备。	então certifique-se de que estará pronto na hora certa.	поэтому убедитесь, что вы будете готовы вовремя.	entonces asegúrese de que estará listo en el momento adecuado.
TutorialSandbox_19	If you miss this window of opportunity, the operation will have failed	Jeśli nie wykorzystasz tej szansy, operacja nie powiedzie się	Wenn du diese Chance nicht nutzen wirst, wird die Operation nicht gelingen	Si vous manquez cette fenêtre d'opportunité, l'opération échouera	如果您错过了这个机会之窗， 行动将失败，	Se não aproveitar essa oportunidade, a operação não terá êxito	Если Вы не воспользуетесь этим шансом, операция провалится	Si no aprovecha la oportunidad, la operación fallará
TutorialSandbox_20	and you will not receive Upgrade Points for it.	i nie otrzymasz za nią Punktów Ulepszeń.	und du bekommst keine Verbesserungspunkte für sie.	et vous ne recevrez pas de Points d'Amélioration pour cette opération.	并且您不会获得升级积分。	e não receberá Pontos de melhorias por ela.	и Вы не получите Пункты Улучшений.	y no recibirá los Puntos de mejoras.
TutorialSandbox_21	At that point, you can return to Pearl Harbor to begin a new operation,	W tym momencie możesz wrócić do Pearl Harbor, aby rozpocząć nową operację,	In diesem Moment kannst du nach Pearl Harbor zurück, um eine neue Operation zu starten	À ce moment-là, vous pouvez retourner à Pearl Harbor pour commencer une nouvelle opération,	那时， 你可以返回珍珠港开始一项新的行动，	Neste momento, poderá voltar para Pearl Harbor para começar uma nova operação	В это время Вы можете вернуться на Перл-Харбор, чтобы начать новую операцию,	En este momento puede volver a Pearl Harbor para iniciar una nueva operación
TutorialSandbox_22	or remain at sea for the operation’s full duration and undertake optional missions,	lub pozostać na morzu przez cały czas trwania operacji i podjąć misje opcjonalne,	oder während der Dauer der Operation auf dem Meer bleiben und beginnen, optionale Missionen durchzuführen,	ou rester en mer pendant toute la durée de l'opération et entreprendre des missions optionnelles,	或在整个行动期间留在海上并执行可选任务，	ou ficar no mar durante todo o tempo da operação e assumir missões opcionais.	или остаться на море на протяжении всей операции и выполнить необязательные миссии,	o permanecer en el mar durante todo el tiempo de duración de las operaciones y realizar misiones opcionales,
TutorialSandbox_23	but the latter will only gain you Renown and Command Points.	ale to ostatnie da ci tylko Renomę i Punkty Dowodzenia.	dadurch bekommst du aber nur Renommee und Kommandopunkte.	mais cette dernière option ne vous rapportera que de la renommée et des Points de Commande.	但后者只会让你获得声望和指挥点数，	No entanto, só último lhe oferecerá Reputação e Pontos de comando.	однако второй вариант предоставит Вам лишь Славу и Пункты Командования. 	pero lo único le ofrecerá Renombre y Puntos de mando.
TutorialSandbox_24	Optional missions are also marked on the world map.	Misje opcjonalne są również oznaczone na mapie świata.	Die optionalen Missionen sind auch auf der Weltkarte markiert.	Les missions facultatives sont également indiquées sur la carte du monde.	可选任务也标记在世界地图上。	As missões opcionais também estão assinalados no mapa do mundo.	Необязательные миссии также отмечены на карте мира.	Las misiones opcionales también se señalan en el mapa del mundo.
TutorialSandbox_25	Each of these has a timer; when the timer reaches zero,	Każda z nich ma licznik czasu; gdy licznik osiągnie zero,	Jede von ihnen hat einen Zeitzähler, wenn der Zähler auf Null steht,	Chacune d'entre elles dispose d'un minuteur ; lorsque le minuteur atteint zéro,	每个都有一个计时器， 当计时器归零时，	Cada uma delas tem um contador de tempo. Quando o contador atingir zero,	В каждой из них есть счетчик времени, когда счетчик достигнет ноля,	Cada una de ella tiene un contador de tiempo. Cuando el contador alcance el cero,
TutorialSandbox_26	the mission will no longer be available for your undertaking.	misja nie będzie już dostępna.	ist die Mission nicht mehr verfügbar.	la mission ne sera plus disponible pour vous.	该任务将不再适用于您了。	a missão já não estará disponíveis.	миссия станет недоступной.	la misión ya no estará disponible.
TutorialSandbox_27	You will miss an opportunity to earn Renown and Command Points	Stracisz okazję do zdobycia Punktów Renomy i Dowodzenia,	Du verlierst die Gelegenheit, Renommee- und Kommandopunkte zu gewinnen,	Vous manquerez une occasion de gagner les Points de Renommée et des Points de Commande,	您将错过获得声望和指挥点的机会，	Perderá a ocasião para ganhar Pontos de reputação e de comando	Вы потеряете возможность получить Пункты Славы и Командования,	Perderá la oportunidad de ganar Puntos de renombre y de Mando
TutorialSandbox_28	if you skip an optional mission, but there are no other adverse consequences.	jeśli pominiesz misję opcjonalną, ale nie ma żadnych innych negatywnych konsekwencji.	wenn du die optionale Mission übergehst, es gibt hier aber keine anderen negativen Folgen.	si vous sautez une mission optionnelle, mais il n'y a pas d'autres conséquences négatives.	但如果你跳过的是一个可选任务， 那么不会产生其他不良后果。	se omitir a missão opcional, mas não haverá mais consequências negativas.	если пропустите необязательную миссию, но других негативных последствий больше нет.	si omite una misión opcional, pero no hay ningunas otras consecuencias negativas.
TutorialSandbox_29	All missions have three levels of difficulty: Easy, Medium, and Hard.	Wszystkie misje mają trzy poziomy trudności: Łatwy, Średni i Trudny.	Alle Missionen haben drei Schwierigkeitsgrade: Einfach, Mittel und Schwierig.	Toutes les missions ont trois niveaux de difficulté : Facile, Moyen et Difficile.	所有任务都有三个难度级别：简单、中等和困难。	Todas as missões têm um dos três graus de dificuldade: Fácil, Médio e Difícil.	Во всех миссиях есть три уровня сложности: Легкий, Средний и Трудный.	Todas las misiones tienen tres niveles de dificultad: Fácil, Medio y Difícil.
TutorialSandbox_30	Easy missions are less complex and quicker to complete than harder missions.	Łatwe misje są mniej skomplikowane i szybsze do wykonania niż trudniejsze.	Die einfachen Missionen sind weniger kompliziert und schneller zu durchführen als die schwierigen.	Les missions faciles sont moins complexes et plus rapides à accomplir que les missions plus difficiles.	与较难的任务相比， 简单的任务没有那么复杂， 完成起来也更快。	As missões fácies são menos complexas e mais rápidas.	Легкие миссии менее сложные и выполняются быстрее, чем более трудные.	Las misiones fáciles son menos complicadas y se realizan más rápido que las difíciles.
TutorialSandbox_31	To end a mission and return to the world map,	Aby zakończyć misję i powrócić do mapy świata,	Um die Mission zu beenden und zu der Weltkarte zurückzukehren,	Pour terminer une mission et revenir à la carte du monde,	如果你要结束任务并返回世界地图，	Para finalizar uma missão e voltar ao mapa do mundo,	Чтобы завершить миссию и вернуться на карту мира,	Para terminar una misión y volver al mapa del mundo,
TutorialSandbox_32	you must execute an End Mission order via the Orders panel.	musisz wykonać rozkaz Zakończ misję za pomocą panelu rozkazów.	musst du den Befehl Beende die Mission mit Hilfe des Menüs Befehle ausführen.	vous devez exécuter un ordre de fin de mission via le panneau des ordres.	那么您必须通过指令界面执行结束任务指令。	deve executar a ordem Finalizar missão no painel de ordens.	Вы должны отдать приказ Завершить миссию при помощи панели приказов.	tiene que realizar una orden de Finalizar misión en el panel de órdenes.
TutorialSandbox_33	[OBSOLETE] Once this order has been issued, you will return to the world map in two hours.	Kiedy ten rozkaz zostanie wydany, wrócisz na mapę świata po upływie dwóch godzin.	Nach Erteilung dieses Befehls kehrst du innerhalb von zwei Stunden auf die Weltkarte zurück.	Une fois cet ordre émis, vous reviendrez sur la carte du monde dans deux heures.	发出此命令后， 您将在两小时内返回世界地图。	Depois de emitir essa ordem, voltará ao mapa do mundo depois de duas horas.	Когда этот приказ будет отдан, Вы вернетесь на карту мира по истечении двух часов.	Cuando la orden se emita, después de dos horas volverá al mapa del mundo.
TutorialSandbox_34	When missions and objectives come to an end, you will receive Renown Points.	Gdy misje i cele dobiegną końca, otrzymasz punkty Renomy.	Wenn die Mission und die Ziele zu Ende sind, bekommst du Renommee-Punkte.	Lorsque les missions et les objectifs se terminent, vous recevez des Points de Renommée.	当任务和目标结束时， 您将获得声望点数。	Quando as missões terminarem, receberá ponto de reputação.	Когда миссии и цели будут выполнены, Вы получите пункты Славы.	Cuando las misiones y los objetivos terminen, recibirá puntos de Renombre.
TutorialSandbox_35	Your renown is important, as increasing it	Twoja renoma jest ważna, ponieważ jej zwiększanie	Dein Renommee ist wichtig, denn seine Erhöhung	Votre renommée est importante, car l'augmenter	你的声望很重要， 因为它会增加	A sua reputação é importante porque o seu aumento	Ваша слава важна, поскольку ее увеличение	Su renombre es importante porque su aumento
TutorialSandbox_36	will gain you access to improved orders and maneuver variants.	da ci dostęp do ulepszonych rozkazów i wariantów manewrów.	bietet dir den Zugang zu verbesserten Befehlen und Manövervarianten.	vous permettra d'accéder à des ordres améliorés et à des variantes de manœuvres.	您获得更高级的指令和操作权限的几率。	lhe oferece acesso a ordens melhoradas e variedades de manobras.	предоставит Вам доступ к улучшенным приказам и вариантам маневров.	le ofrecerá acceso a órdenes mejoras y variedad más amplia de maniobras.
TutorialSandbox_37	While at sea, you can sometimes find Allied repair sites near coastal areas,	Na morzu można czasem znaleźć sojusznicze miejsca napraw w pobliżu obszarów przybrzeżnych,	Man kann auf dem Meer manchmal Reparaturstätten der Verbündeten in der Nähe des Küstenbereichs finden,	En mer, vous pouvez parfois trouver des sites de réparation alliés près des zones côtières,	在海上， 您有时可以在沿海地区附近找到盟军维修点，	Às vezes, no mar podemos ser encontrados lugares de reparação aliados nas proximidades das costas,	В море иногда можно найти места ремонта союзников вблизи прибрежных районов,	En el mar, a veces se puede encontrar lugares aliados donde realizar reparaciones, cerca de las costas.
TutorialSandbox_38	where you can replenish your squadrons or repair your ships.	gdzie możesz uzupełnić zapasy swoich eskadr lub naprawić statki.	wo du die Vorräte deiner Staffeln ergänzen oder die Schiffe reparieren kannst.	où vous pouvez réapprovisionner vos escadrons ou réparer vos navires.	在那里你可以补充你的飞行中队或修理你的船只。	Onde pode recuperar as reservas das suas esquadras ou reparar os navios.	где Вы можете пополнить запасы своих эскадрилий или произвести ремонт кораблей.	Allí se puede reabastecer las escuadras o reparar los buques.
TutorialSandbox_39	Approach these sites on the world map and click their icons to make use of them.	Zbliż się do tych miejsc na mapie świata i kliknij ich ikony, aby z nich skorzystać.	Nähere dich an diese Reparaturstätten auf der Weltkarte und klicke auf ihre Symbole, um sie in Anspruch zu nehmen.	Approchez ces sites sur la carte du monde et cliquez sur leurs icônes pour les utiliser.	接近世界地图上的这些站点并单击它们的图标以使用它们。	Aproxime-se desse lugares no mapa do mundo e faça uma clique nos ícones para os aproveitar.	Приблизьтесь к этим местам на карте мира и нажмите на их иконки, чтобы воспользоваться ими.	Acérquese a dichos lugares en el mapa del mundo y haga un clic sobre sus iconos para aprovecharlos.
